runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13937,599.477,1,243,10.3333,1,0
1,13396,599.905,1,243,10.3333,1,0
2,13888,599.946,1,243,10.3333,1,0
3,13869,599.91,1,243,10.3333,1,0
4,13736,599.902,1,243,10.3333,1,0
5,13537,599.842,1,243,10.3333,1,0
6,13628,599.91,1,243,10.3333,1,0
7,13963,599.58,1,243,10.3333,1,0
8,13720,599.908,1,243,10.3333,1,0
9,13417,599.632,1,243,10.3333,1,0
10,13532,599.226,1,243,10.3333,1,0
11,13693,599.952,1,243,10.3333,1,0
12,13922,599.718,1,243,10.3333,1,0
13,11748,600.031,3,257,0,0,0.270001
14,13469,599.756,1,243,10.3333,1,0
15,13283,599.895,1,243,10.3333,1,0
16,13723,599.69,1,243,10.3333,1,0
17,13646,599.735,1,243,10.3333,1,0
18,13658,599.605,1,243,10.3333,1,0
19,13497,599.978,1,243,10.3333,1,0
20,12766,599.721,3,257,0,0,0.270001
21,13798,599.91,1,243,10.3333,1,0
22,13661,599.94,1,243,10.3333,1,0
23,12816,600.448,1,243,10.3333,1,0
24,13516,599.962,1,243,10.3333,1,0
25,13881,599.749,1,243,10.3333,1,0
26,13621,599.955,1,243,10.3333,1,0
27,13724,599.862,1,243,10.3333,1,0
28,13585,599.776,1,243,10.3333,1,0
29,13212,599.794,3,257,0,0,0.270001
,,,257,,,
