runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12727,599.735,4,342,0,0,0.168124
1,12926,599.86,4,342,0,0,0.168124
2,12842,599.865,4,342,0,0,0.168124
3,12774,599.916,4,342,0,0,0.168124
4,12741,599.865,4,342,0,0,0.168124
5,12575,599.94,4,342,0,0,0.168124
6,12743,599.812,4,342,0,0,0.168124
7,12775,599.772,4,342,0,0,0.168124
8,12680,599.904,4,342,0,0,0.168124
9,12673,600.238,4,342,0,0,0.168124
10,12649,599.416,4,342,0,0,0.168124
11,12261,600.371,4,342,0,0,0.168124
12,11951,599.328,4,342,0,0,0.168124
13,11870,606.189,4,342,0,0,0.168124
14,13195,599.901,4,342,0,0,0.168124
15,12661,599.899,4,342,0,0,0.168124
16,12737,599.928,4,342,0,0,0.168124
17,12805,599.821,4,342,0,0,0.168124
18,12968,599.982,4,342,0,0,0.168124
19,12732,599.974,4,342,0,0,0.168124
20,12870,599.941,4,342,0,0,0.168124
21,12916,599.938,4,342,0,0,0.168124
22,13086,599.984,4,342,0,0,0.168124
23,12834,600.799,4,342,0,0,0.168124
24,12621,599.971,4,342,0,0,0.168124
25,12495,599.973,4,342,0,0,0.168124
26,12906,599.856,4,342,0,0,0.168124
27,12524,599.949,4,342,0,0,0.168124
28,12632,599.719,4,342,0,0,0.168124
29,12791,599.899,4,342,0,0,0.168124
,,,342,,,
