runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11841,612.024,1,300,333,333,0
1,13528,599.942,1,300,333,333,0
2,13271,599.991,1,300,333,333,0
3,13674,599.914,1,300,333,333,0
4,13456,599.771,1,300,333,333,0
5,13419,599.983,1,300,333,333,0
6,13591,599.846,1,300,333,333,0
7,13276,599.958,1,300,333,333,0
8,13628,599.957,1,300,333,333,0
9,13642,599.748,1,300,333,333,0
10,13759,599.848,1,300,333,333,0
11,13203,599.967,1,300,333,333,0
12,13766,599.889,1,300,333,333,0
13,13363,599.935,1,300,333,333,0
14,13485,599.919,1,300,333,333,0
15,13569,599.992,1,300,333,333,0
16,13400,599.995,1,300,333,333,0
17,13378,599.956,1,300,333,333,0
18,13505,599.897,1,300,333,333,0
19,13400,599.93,1,300,333,333,0
20,13295,600.01,1,300,333,333,0
21,13330,599.893,1,300,333,333,0
22,13486,599.943,1,300,333,333,0
23,13570,599.997,1,300,333,333,0
24,13380,599.96,1,300,333,333,0
25,13444,599.959,1,300,333,333,0
26,13522,599.955,1,300,333,333,0
27,13559,599.959,1,300,333,333,0
28,13205,599.933,1,300,333,333,0
29,13954,599.968,1,300,333,333,0
,,,300,,,
