runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5920,599.964,1,57,40.6667,1,0
1,5925,599.936,2,79,21.8333,0.666667,0.509891
2,6145,599.809,2,83,20.5,0.5,0.509891
3,5805,599.963,2,108,0,0,0.326634
4,5734,600.005,2,108,0,0,0.326634
5,5513,599.881,2,104,3.5,0.5,0.488066
6,5380,599.908,2,108,0,0,0.326634
7,5440,600.091,2,79,21.8333,0.666667,0.509891
8,5857,599.832,1,54,40.75,1,0
9,5466,599.878,2,108,0,0,0.326634
10,5730,600.029,1,80,40,1,0
11,5766,599.889,1,80,40,1,0
12,5636,599.963,2,79,21.8333,0.666667,0.509891
13,5385,599.906,2,83,20.5,0.5,0.509891
14,5650,599.82,2,79,21.8333,0.666667,0.509891
15,5851,599.952,2,79,21.8333,0.666667,0.509891
16,5681,600.014,1,80,40,1,0
17,5970,599.769,2,108,0,0,0.326634
18,5738,600.062,2,108,0,0,0.326634
19,5658,599.907,2,83,20.5,0.5,0.509891
20,5698,599.723,1,40,40.6667,1,0
21,5863,599.999,2,104,3.5,0.5,0.488066
22,5440,599.934,2,108,0,0,0.326634
23,5964,599.895,1,54,40.75,1,0
24,5369,599.924,2,54,16.8333,0.8,0.509891
25,5574,599.782,2,79,21.8333,0.666667,0.509891
26,5460,600,2,108,0,0,0.326634
27,5923,599.891,1,80,40,1,0
28,5608,599.923,2,108,0,0,0.326634
29,5922,599.916,2,79,21.8333,0.666667,0.509891
,,,108,,,
