runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6042,600.014,1,125,333,333,0
1,5870,599.9,1,125,333,333,0
2,5788,600.005,1,125,333,333,0
3,5945,599.933,1,125,333,333,0
4,6086,599.983,1,125,333,333,0
5,5905,600.013,1,125,333,333,0
6,6051,599.974,1,125,333,333,0
7,5908,599.993,1,125,333,333,0
8,5821,599.913,1,125,333,333,0
9,6349,600.001,1,125,333,333,0
10,5770,599.982,1,125,333,333,0
11,5823,600.038,1,125,333,333,0
12,5893,599.894,1,125,333,333,0
13,5757,599.976,1,125,333,333,0
14,5832,599.964,1,125,333,333,0
15,5874,600.002,1,125,333,333,0
16,6104,599.967,1,125,333,333,0
17,5988,599.938,1,125,333,333,0
18,5927,599.96,1,125,333,333,0
19,5742,600.007,1,125,333,333,0
20,5750,599.984,1,125,333,333,0
21,5838,599.993,1,125,333,333,0
22,5867,599.896,1,125,333,333,0
23,5875,600.061,1,115,333,333,0
24,6246,599.919,1,125,333,333,0
25,5764,600.061,1,125,333,333,0
26,5882,599.951,1,125,333,333,0
27,5895,599.888,1,125,333,333,0
28,5862,600.049,1,125,333,333,0
29,6026,599.957,1,125,333,333,0
,,,125,,,
