runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12259,599.628,1,125,34.8889,1,0
1,11833,599.966,1,144,22.3333,1,0
2,11710,600.002,2,188,4.5,0.5,0.488066
3,11373,599.946,2,142,20.6,0.8,0.49717
4,12169,599.97,1,144,22.3333,1,0
5,11557,599.932,2,87,37.0714,0.857143,0.49717
6,11853,600.001,1,150,22.2222,1,0
7,12054,599.955,1,125,34.8889,1,0
8,11643,600.044,1,144,22.3333,1,0
9,11541,599.909,2,166,12.6667,0.333333,0.488066
10,11722,599.987,1,110,35.1111,1,0
11,11882,599.968,1,182,9.33333,1,0
12,11461,599.969,2,91,36.8333,0.833333,0.49717
13,11867,599.962,1,182,9.33333,1,0
14,10782,599.957,3,192,0,0,0.270001
15,11454,599.982,1,182,9.33333,1,0
16,11711,600.002,1,182,9.33333,1,0
17,11764,599.982,1,150,22.2222,1,0
18,11721,599.954,1,150,22.2222,1,0
19,11744,599.965,2,188,4.5,0.5,0.488066
20,11600,600.027,1,120,22.5,1,0
21,11702,599.965,1,110,35.1111,1,0
22,12015,599.961,1,125,34.8889,1,0
23,11660,599.966,1,144,22.3333,1,0
24,11822,599.944,1,96,47.6667,1,0
25,11891,599.959,1,144,22.3333,1,0
26,11766,599.895,1,150,22.2222,1,0
27,12090,599.974,1,110,35.1111,1,0
28,12057,599.986,1,125,34.8889,1,0
29,11230,599.929,1,115,35.0667,1,0
,,,192,,,
