runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11503,599.443,2,141,9,0.333333,0.509891
1,11425,599.978,2,110,21.2667,0.8,0.509891
2,11518,599.96,1,119,39.1667,1,0
3,11365,600.033,2,151,3.66667,0.333333,0.488066
4,11625,599.922,2,90,33.3333,0.833333,0.509891
5,11005,599.972,3,88,26.2143,0.75,0.599401
6,11702,599.985,2,140,8.08333,0.75,0.488066
7,11723,599.965,2,141,9,0.333333,0.509891
8,11373,599.936,1,144,35,1,0
9,11398,600.002,3,156,0.25,0.333333,0.349763
10,11070,599.961,2,142,5.75,0.5,0.509891
11,11167,599.973,2,142,5.75,0.5,0.509891
12,11200,599.972,2,140,8.08333,0.75,0.488066
13,10784,600.004,2,140,8.08333,0.75,0.488066
14,11553,599.979,2,140,8.08333,0.75,0.488066
15,11653,599.939,2,110,21.2667,0.8,0.509891
16,10873,600.004,1,136,38.6667,1,0
17,11241,599.946,2,141,4.8,0.4,0.509891
18,11458,600.01,2,141,9,0.333333,0.509891
19,11245,599.963,2,111,27,0.8,0.509891
20,11473,599.933,2,140,8.08333,0.75,0.488066
21,11662,599.993,2,151,3.66667,0.333333,0.488066
22,11263,599.969,2,151,3.66667,0.333333,0.488066
23,11539,599.951,3,141,6,0.5,0.553651
24,11203,599.967,2,151,3.66667,0.333333,0.488066
25,11856,599.969,2,110,21.2667,0.8,0.509891
26,11560,599.97,1,128,42.3333,1,0
27,11469,599.987,2,110,21.2667,0.8,0.509891
28,11658,600,2,131,9.0625,0.75,0.509891
29,12059,599.973,1,128,42.3333,1,0
,,,159,,,
