runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11603,600.574,1,144,333,333,0
1,11266,599.93,1,144,333,333,0
2,11173,599.996,1,125,51,1,0
3,11061,599.886,2,116,20.0667,1,inf
4,11444,599.898,1,162,333,333,0
5,11976,599.944,1,162,333,333,0
6,11481,599.929,1,156,333,333,0
7,11576,599.948,1,162,333,333,0
8,11299,600.02,1,162,333,333,0
9,11487,599.874,1,144,333,333,0
10,11286,599.856,1,115,51,1,0
11,11213,599.903,1,138,333,333,0
12,11363,599.906,1,162,333,333,0
13,11296,599.85,1,130,51,1,0
14,12394,599.98,1,162,333,333,0
15,11403,599.968,1,105,51,1,0
16,11749,599.828,1,162,333,333,0
17,11684,600.001,1,156,333,333,0
18,11558,599.968,1,144,333,333,0
19,11485,599.81,1,156,333,333,0
20,12315,599.971,1,156,333,333,0
21,12453,599.956,1,125,51,1,0
22,11303,599.95,1,162,333,333,0
23,11043,599.899,1,162,333,333,0
24,11422,600.029,1,162,333,333,0
25,11290,599.773,1,156,333,333,0
26,11427,600.007,1,162,333,333,0
27,11650,599.956,1,144,333,333,0
28,11955,599.943,1,125,51,1,0
29,11591,599.871,1,144,333,333,0
,,,162,,,
