runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3680,599.895,0,0,333,333,333
1,3676,599.934,0,0,333,333,333
2,3698,599.966,0,0,333,333,333
3,3695,599.616,0,0,333,333,333
4,3788,599.671,0,0,333,333,333
5,3654,599.925,0,0,333,333,333
6,3674,599.992,0,0,333,333,333
7,3702,599.786,0,0,333,333,333
8,3676,599.97,0,0,333,333,333
9,3690,599.867,0,0,333,333,333
10,3627,599.914,0,0,333,333,333
11,3642,599.975,0,0,333,333,333
12,3661,599.861,0,0,333,333,333
13,3663,599.833,0,0,333,333,333
14,3647,600.083,0,0,333,333,333
15,3692,599.817,0,0,333,333,333
16,3690,599.678,0,0,333,333,333
17,3677,599.918,0,0,333,333,333
18,3711,599.605,0,0,333,333,333
19,3694,600.147,0,0,333,333,333
20,3647,599.835,0,0,333,333,333
21,3566,602.266,0,0,333,333,333
22,3599,600.836,0,0,333,333,333
23,3513,609.267,0,0,333,333,333
24,3601,601.67,0,0,333,333,333
25,3592,600.827,0,0,333,333,333
26,3524,599.552,0,0,333,333,333
27,3645,601.145,0,0,333,333,333
28,3657,599.932,0,0,333,333,333
29,3684,599.866,0,0,333,333,333
,,,71,,,
