runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3713,599.912,0,0,333,333,333
1,3705,600.051,0,0,333,333,333
2,3681,599.683,0,0,333,333,333
3,3711,599.902,0,0,333,333,333
4,3733,599.96,0,0,333,333,333
5,3706,599.93,0,0,333,333,333
6,3684,600.04,0,0,333,333,333
7,3703,599.808,0,0,333,333,333
8,3716,599.872,0,0,333,333,333
9,3699,599.909,0,0,333,333,333
10,3709,599.776,0,0,333,333,333
11,3791,600.006,0,0,333,333,333
12,3690,599.932,0,0,333,333,333
13,3684,599.78,0,0,333,333,333
14,3705,599.841,0,0,333,333,333
15,3720,599.987,0,0,333,333,333
16,3747,599.895,0,0,333,333,333
17,3689,599.773,0,0,333,333,333
18,3730,599.944,0,0,333,333,333
19,3723,600.023,0,0,333,333,333
20,3712,599.959,0,0,333,333,333
21,3731,599.73,0,0,333,333,333
22,3730,600.017,0,0,333,333,333
23,3742,599.944,0,0,333,333,333
24,3752,599.889,0,0,333,333,333
25,3713,599.912,0,0,333,333,333
26,3692,599.82,0,0,333,333,333
27,3667,599.995,0,0,333,333,333
28,3723,600.032,0,0,333,333,333
29,3723,599.971,0,0,333,333,333
,,,73,,,
