runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3694,599.941,0,0,333,333,333
1,3657,599.943,0,0,333,333,333
2,3684,599.748,0,0,333,333,333
3,3719,599.676,0,0,333,333,333
4,3701,600.055,0,0,333,333,333
5,3670,599.905,0,0,333,333,333
6,3642,599.648,0,0,333,333,333
7,3725,599.92,0,0,333,333,333
8,3691,599.6,0,0,333,333,333
9,3660,599.831,0,0,333,333,333
10,3687,599.901,0,0,333,333,333
11,3703,600.074,0,0,333,333,333
12,3662,599.655,0,0,333,333,333
13,3698,599.741,0,0,333,333,333
14,3711,599.86,0,0,333,333,333
15,3691,599.629,0,0,333,333,333
16,3677,599.813,0,0,333,333,333
17,3667,599.709,0,0,333,333,333
18,3660,600.079,0,0,333,333,333
19,3676,599.819,0,0,333,333,333
20,3693,599.983,0,0,333,333,333
21,3702,599.93,0,0,333,333,333
22,3682,599.941,0,0,333,333,333
23,3698,599.875,0,0,333,333,333
24,3653,599.896,0,0,333,333,333
25,3681,599.725,0,0,333,333,333
26,3643,599.972,0,0,333,333,333
27,3719,599.882,0,0,333,333,333
28,3696,599.988,0,0,333,333,333
29,3685,599.749,0,0,333,333,333
,,,144,,,
