runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4749,599.928,1,12,46.8571,1,0
1,4737,599.99,1,18,27.3571,1,0
2,4929,599.97,1,10,46.875,1,0
3,4887,599.962,1,24,27.3,1,0
4,4778,599.912,1,48,7,1,0
5,4716,600.004,1,18,46.75,1,0
6,4632,599.954,1,12,27.3889,1,0
7,4610,600.016,1,21,27.3333,1,0
8,4663,599.851,1,21,27.3333,1,0
9,4659,600.005,1,24,27.3,1,0
10,4675,600.004,1,24,27.3,1,0
11,4654,599.88,1,24,27.3,1,0
12,4722,600.003,1,2,46.9167,1,0
13,4511,599.95,2,17,26.5,0.875,0.509891
14,4577,599.965,3,6,19.75,0.833333,0.5994
15,4700,599.994,1,21,27.3333,1,0
16,4678,599.926,1,1,46.9444,1,0
17,4766,599.942,1,18,27.3571,1,0
18,4878,600.014,1,14,46.8333,1,0
19,4839,599.935,1,24,27.3,1,0
20,5000,599.928,1,9,27.4,1,0
21,4964,599.937,1,21,27.3333,1,0
22,4614,599.944,2,18,23.875,0.75,0.509891
23,4937,599.947,1,30,27.1667,1,0
24,4624,600.01,1,0,46.9231,1,0
25,4681,599.913,1,21,27.3333,1,0
26,4599,600.001,2,26,25.9,0.8,0.509891
27,4602,599.908,1,12,27.3889,1,0
28,4655,600.036,2,11,26.7,0.9,0.509891
29,4619,599.955,1,6,46.9,1,0
,,,50,,,
