runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4628,599.893,2,54,28.5714,0.857143,0.509891
1,4677,600.006,1,18,49.9394,1,0
2,4553,599.901,1,9,49.9524,1,0
3,4471,600.095,1,66,9.83333,1,0
4,4666,599.896,1,55,29.8333,1,0
5,4648,599.944,2,83,13.6667,0.333333,0.509891
6,4550,600.023,2,59,28.3333,0.833333,0.509891
7,4487,599.954,2,23,22.5897,0.923077,0.509891
8,4711,600.008,2,47,35.0556,0.833333,0.509891
9,4565,599.927,2,17,39.2083,0.916667,0.509891
10,4802,600.006,1,60,29.8,1,0
11,4676,599.928,2,73,25.25,0.75,0.509891
12,4692,599.939,1,52,49.75,1,0
13,4585,599.996,2,68,20.9167,0.75,0.509891
14,4513,600.001,1,30,29.9091,1,0
15,4762,599.898,1,27,49.9167,1,0
16,4667,599.97,2,51,34.7333,0.8,0.509891
17,4632,600.01,1,96,9,1,0
18,4539,600.07,2,23,22.5897,0.923077,0.509891
19,4770,599.971,2,52,26.8889,0.888889,0.509891
20,4658,599.916,1,60,49.5,1,0
21,4495,600.023,2,59,8.6875,0.875,0.509891
22,4608,599.85,1,20,49.9167,1,0
23,4692,600.018,1,45,29.875,1,0
24,4626,600.033,1,24,49.9259,1,0
25,4705,599.921,1,60,49.5,1,0
26,4545,599.896,2,3,22.7647,0.941176,0.509891
27,4514,600.093,1,84,9.66667,1,0
28,4735,599.928,2,6,36,0.928571,0.509891
29,4833,599.945,1,0,49.9412,1,0
,,,100,,,
