runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4533,599.957,0,0,333,333,333
1,4553,600.01,0,0,333,333,333
2,4644,600.026,0,0,333,333,333
3,4481,599.955,0,0,333,333,333
4,4458,599.872,2,40,42.2222,0.666667,0.509891
5,4618,600.099,0,0,333,333,333
6,4477,599.939,0,0,333,333,333
7,4529,599.858,0,0,333,333,333
8,4599,600.053,0,0,333,333,333
9,4596,599.936,0,0,333,333,333
10,4680,600.011,0,0,333,333,333
11,4437,599.859,0,0,333,333,333
12,4652,600.037,0,0,333,333,333
13,4634,599.884,0,0,333,333,333
14,4595,600.018,0,0,333,333,333
15,4558,599.956,0,0,333,333,333
16,4664,599.998,0,0,333,333,333
17,4495,599.995,0,0,333,333,333
18,4588,599.87,0,0,333,333,333
19,4604,600.025,0,0,333,333,333
20,4908,599.962,0,0,333,333,333
21,4388,600.003,2,1,49.4167,0.944444,0.509891
22,4781,599.915,0,0,333,333,333
23,5101,600.001,0,0,333,333,333
24,4501,599.896,0,0,333,333,333
25,4509,600.009,3,42,18.8,0.8,0.599401
26,4772,599.869,0,0,333,333,333
27,4337,600.055,1,45,62.6667,1,0
28,4494,599.856,0,0,333,333,333
29,4752,599.994,0,0,333,333,333
,,,88,,,
