runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4581,599.837,0,0,333,333,333
1,4550,599.955,0,0,333,333,333
2,4582,599.903,0,0,333,333,333
3,4779,599.828,0,0,333,333,333
4,4546,599.849,0,0,333,333,333
5,4617,600.002,0,0,333,333,333
6,4564,599.977,0,0,333,333,333
7,4516,599.881,1,90,333,333,0
8,4426,599.979,2,3,28.1404,1,inf
9,4502,599.898,0,0,333,333,333
10,4660,599.896,0,0,333,333,333
11,4557,599.826,0,0,333,333,333
12,4475,599.816,1,20,64,1,0
13,4685,599.697,0,0,333,333,333
14,4508,599.805,0,0,333,333,333
15,4646,599.753,0,0,333,333,333
16,4505,599.984,0,0,333,333,333
17,4497,599.93,0,0,333,333,333
18,4588,599.865,0,0,333,333,333
19,4577,599.905,0,0,333,333,333
20,4612,599.944,0,0,333,333,333
21,4391,600.02,0,0,333,333,333
22,4649,599.688,0,0,333,333,333
23,4402,599.737,0,0,333,333,333
24,4400,599.94,1,60,64,1,0
25,4548,600.005,0,0,333,333,333
26,4471,599.748,0,0,333,333,333
27,4528,599.766,1,75,64,1,0
28,4548,599.938,0,0,333,333,333
29,4656,599.946,0,0,333,333,333
,,,114,,,
