runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4546,599.776,1,54,57,1,0
1,4527,599.99,1,20,57,1,0
2,4445,599.936,1,98,57,1,0
3,4365,599.822,1,0,57,1,0
4,4350,599.753,1,63,57,1,0
5,4455,599.806,1,56,57,1,0
6,4492,599.98,0,0,333,333,333
7,4570,599.991,2,76,41.2424,1,inf
8,4720,599.949,0,0,333,333,333
9,4627,599.873,1,70,57,1,0
10,4583,599.956,1,56,57,1,0
11,4538,599.96,1,42,57,1,0
12,4510,599.881,1,32,57,1,0
13,4628,599.863,1,105,57,1,0
14,4343,600.012,1,35,57,1,0
15,4594,599.885,2,133,11.2857,1,inf
16,4495,599.769,0,0,333,333,333
17,4504,599.957,2,94,26.4667,1,inf
18,4400,600.03,1,91,57,1,0
19,4436,599.777,1,120,57,1,0
20,4548,599.865,1,91,57,1,0
21,4631,599.797,1,180,333,333,0
22,4648,599.911,1,112,57,1,0
23,4249,599.983,2,34,38.65,1,inf
24,4288,599.862,1,35,57,1,0
25,4479,599.949,1,48,57,1,0
26,4491,599.886,1,63,57,1,0
27,4522,599.812,1,98,57,1,0
28,4762,599.969,0,0,333,333,333
29,4503,599.952,1,60,57,1,0
,,,189,,,
