runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4504,599.9,0,0,333,333,333
1,4327,599.888,1,20,65.9583,1,0
2,4701,599.886,0,0,333,333,333
3,4264,599.96,1,15,65.9773,1,0
4,4558,599.915,0,0,333,333,333
5,4477,599.809,0,0,333,333,333
6,4473,600.005,1,45,65.9286,1,0
7,4579,599.906,1,60,65.875,1,0
8,4478,599.888,1,5,65.9667,1,0
9,4469,599.962,1,0,65.9911,1,0
10,4445,599.824,1,96,55,1,0
11,4490,599.998,1,24,65.9667,1,0
12,4701,599.84,0,0,333,333,333
13,4495,599.981,0,0,333,333,333
14,4369,599.874,3,27,36.7917,0.833333,0.5994
15,4501,600.028,0,0,333,333,333
16,4527,599.866,1,55,65.9,1,0
17,4573,599.961,1,20,65.9697,1,0
18,4508,599.982,1,48,65.875,1,0
19,4465,600.012,1,66,65.8,1,0
20,4517,599.815,0,0,333,333,333
21,4455,599.958,0,0,333,333,333
22,4378,599.835,1,90,65,1,0
23,4508,599.922,1,40,65.9444,1,0
24,4432,599.995,0,0,333,333,333
25,4478,599.829,0,0,333,333,333
26,4251,599.913,0,0,333,333,333
27,4352,600.042,1,48,65.875,1,0
28,4565,599.91,0,0,333,333,333
29,4433,599.816,1,48,65.875,1,0
,,,111,,,
