runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4239,599.911,1,44,36.4286,1,0
1,4987,599.867,0,0,333,333,333
2,4207,599.968,2,44,48.8409,0.909091,0.509891
3,4616,599.875,1,110,22.9167,1,0
4,4557,599.983,1,64,36.3889,1,0
5,4560,599.85,1,80,23.1389,1,0
6,4536,599.959,1,64,36.3889,1,0
7,4424,599.84,2,87,20.3,0.7,0.509891
8,4606,599.971,2,122,8,0.8,0.509891
9,4529,600.051,1,100,23.05,1,0
10,4559,599.765,0,0,333,333,333
11,4592,599.833,1,90,23.1071,1,0
12,4452,599.91,1,44,36.4286,1,0
13,4585,599.857,2,146,0,0,0.326634
14,4466,599.996,2,4,22.83,0.96,0.509891
15,4768,599.869,2,76,19.62,0.9,0.509891
16,4549,599.83,2,57,30.3091,0.909091,0.509891
17,4542,599.974,1,65,23.1667,1,0
18,4363,599.997,2,67,35.3611,0.888889,0.509891
19,4342,599.834,1,28,36.4444,1,0
20,4639,599.995,0,0,333,333,333
21,4708,599.913,1,115,22.75,1,0
22,4562,599.872,1,90,23.1071,1,0
23,4543,599.936,0,0,333,333,333
24,4474,599.964,1,68,36.375,1,0
25,4511,599.896,0,0,333,333,333
26,4527,599.93,1,75,23.15,1,0
27,5068,599.806,0,0,333,333,333
28,4580,600.103,1,85,23.125,1,0
29,4526,599.815,1,56,36.4091,1,0
,,,146,,,
