runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4468,599.895,1,15,58,1,0
1,4404,599.796,2,46,24.6061,1,inf
2,4314,599.883,0,0,333,333,333
3,4462,599.873,1,39,58,1,0
4,4514,599.759,2,11,47.4727,1,inf
5,4542,600.034,1,40,58,1,0
6,4474,599.837,1,32,58,1,0
7,4452,599.899,1,27,58,1,0
8,4385,599.939,3,32,8.02941,0.941176,-inf
9,4431,599.93,0,0,333,333,333
10,4315,599.941,1,24,58,1,0
11,4401,599.886,1,56,58,1,0
12,4399,599.977,1,48,58,1,0
13,4398,599.888,2,43,32.8333,1,inf
14,4439,599.995,2,43,32.8333,1,inf
15,4407,599.905,1,85,333,333,0
16,4542,599.847,1,105,333,333,0
17,4312,599.878,2,46,24.6061,1,inf
18,4597,599.888,0,0,333,333,333
19,4439,599.948,1,52,58,1,0
20,4607,599.804,1,48,58,1,0
21,4360,599.783,0,0,333,333,333
22,4347,600.018,1,40,58,1,0
23,4631,599.853,1,60,58,1,0
24,4283,599.94,1,18,58,1,0
25,4625,599.962,2,83,6.71429,1,inf
26,4566,599.915,2,2,20.5227,1,inf
27,4558,599.922,0,0,333,333,333
28,4548,600.023,2,46,24.6061,1,inf
29,4438,599.774,2,35,32.0455,1,inf
,,,110,,,
