runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3480,599.93,0,0,333,333,333
1,3505,599.933,0,0,333,333,333
2,3453,599.764,0,0,333,333,333
3,3501,599.977,0,0,333,333,333
4,3491,600.088,0,0,333,333,333
5,3491,599.639,0,0,333,333,333
6,3485,599.901,0,0,333,333,333
7,3518,599.792,0,0,333,333,333
8,3548,599.904,0,0,333,333,333
9,3500,600.056,0,0,333,333,333
10,3508,599.937,0,0,333,333,333
11,3490,599.799,0,0,333,333,333
12,3455,599.845,0,0,333,333,333
13,3462,600.033,0,0,333,333,333
14,3460,599.792,0,0,333,333,333
15,3495,600.024,0,0,333,333,333
16,3506,599.938,0,0,333,333,333
17,3493,599.893,0,0,333,333,333
18,3491,599.792,0,0,333,333,333
19,3482,599.818,0,0,333,333,333
20,3529,600.214,0,0,333,333,333
21,3501,599.28,0,0,333,333,333
22,3490,599.984,0,0,333,333,333
23,3490,599.64,0,0,333,333,333
24,3501,599.912,0,0,333,333,333
25,3504,600.469,0,0,333,333,333
26,3500,599.299,0,0,333,333,333
27,3457,599.833,0,0,333,333,333
28,3460,599.975,0,0,333,333,333
29,3456,599.808,0,0,333,333,333
,,,36,,,
