runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3510,600.151,0,0,333,333,333
1,3469,599.817,0,0,333,333,333
2,3524,599.83,0,0,333,333,333
3,3496,599.889,0,0,333,333,333
4,3475,599.927,0,0,333,333,333
5,3503,600.122,0,0,333,333,333
6,3489,599.745,0,0,333,333,333
7,3510,600.114,0,0,333,333,333
8,3506,599.764,0,0,333,333,333
9,3533,600.008,0,0,333,333,333
10,3526,599.796,0,0,333,333,333
11,3509,600.422,0,0,333,333,333
12,3502,599.559,0,0,333,333,333
13,3507,599.696,0,0,333,333,333
14,3516,599.864,0,0,333,333,333
15,3554,599.836,0,0,333,333,333
16,3508,599.892,0,0,333,333,333
17,3504,600.134,0,0,333,333,333
18,3502,599.677,0,0,333,333,333
19,3502,600.164,0,0,333,333,333
20,3478,600.083,0,0,333,333,333
21,3408,599.487,0,0,333,333,333
22,3396,599.726,0,0,333,333,333
23,3262,600.093,0,0,333,333,333
24,3534,599.675,0,0,333,333,333
25,3426,600.21,0,0,333,333,333
26,3353,599.62,0,0,333,333,333
27,3511,600.09,0,0,333,333,333
28,3545,599.912,0,0,333,333,333
29,3540,599.736,0,0,333,333,333
,,,128,,,
