runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5349,599.536,0,0,333,333,333
1,5584,599.982,0,0,333,333,333
2,5539,599.734,2,47,9.10769,0.923077,0.475082
3,5193,599.929,2,100,5.72,0.6,0.475082
4,5447,599.911,0,0,333,333,333
5,5300,599.988,2,88,6.94286,0.714286,0.475082
6,5443,599.929,1,75,18.24,1,0
7,5506,599.994,2,38,34.425,0.875,0.475082
8,5270,599.83,4,111,0,0,0.424747
9,5617,599.896,0,0,333,333,333
10,5127,599.839,2,100,5.72,0.6,0.475082
11,5317,599.736,0,0,333,333,333
12,5174,599.883,2,76,7.62222,0.777778,0.475082
13,5484,599.829,0,0,333,333,333
14,5239,599.883,2,94,6.43333,0.666667,0.475082
15,5857,599.929,2,106,4.65,0.5,0.509891
16,5319,599.764,1,75,18.24,1,0
17,5212,599.932,2,88,6.94286,0.714286,0.475082
18,5460,599.75,1,68,24.35,0.75,0
19,5508,599.806,1,15,35.68,1,0
20,5485,599.801,2,24,17.8875,0.9375,0.475082
21,5481,599.792,1,65,18.3429,1,0
22,5431,599.747,1,60,18.375,1,0
23,5408,599.898,2,39,26.1818,0.909091,0.475082
24,5479,599.757,2,83,8.34286,0.857143,0.475082
25,5540,599.979,1,60,18.375,1,0
26,5615,599.912,0,0,333,333,333
27,5419,599.713,2,103,2.74286,0.285714,0.49717
28,5397,599.922,2,106,4.65,0.5,0.509891
29,5181,599.794,2,83,15.8,0.75,0.475082
,,,111,,,
