runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5425,599.863,3,15,36.5125,0.8,0.5994
1,5418,599.755,1,96,12,1,0
2,5080,599.765,2,5,24.9808,0.923077,0.509891
3,5444,599.798,0,0,333,333,333
4,5481,599.905,1,30,38.875,1,0
5,5225,599.987,1,16,64.8889,1,0
6,5092,599.991,3,86,13.375,0.5,0.330901
7,5337,599.86,1,35,25.875,1,0
8,5641,599.808,0,0,333,333,333
9,5531,599.952,0,0,333,333,333
10,5157,599.603,1,12,64.9111,1,0
11,5222,599.863,0,0,333,333,333
12,5048,599.988,2,47,36.7917,0.833333,0.509891
13,5444,599.815,1,0,64.9231,1,0
14,5497,599.71,0,0,333,333,333
15,5295,599.944,2,34,37.375,0.875,0.509891
16,5279,599.816,0,0,333,333,333
17,5021,599.794,2,34,50.4667,0.833333,0.509891
18,5522,599.905,0,0,333,333,333
19,5474,599.946,0,0,333,333,333
20,5486,599.727,0,0,333,333,333
21,5514,599.805,0,0,333,333,333
22,5443,599.951,1,48,38.8,1,0
23,5436,600.014,0,0,333,333,333
24,5306,599.825,2,38,21.8,0.875,0.509891
25,5439,599.802,0,0,333,333,333
26,5179,599.78,1,77,25.5,1,0
27,5371,599.833,2,59,26.6667,0.5,0.509891
28,5339,599.967,0,0,333,333,333
29,5488,599.847,1,0,38.9231,1,0
,,,100,,,
