runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5354,599.309,0,0,333,333,333
1,5387,599.949,0,0,333,333,333
2,5376,600.002,1,80,51,1,0
3,5252,599.875,0,0,333,333,333
4,5023,599.972,2,54,33.5,0.833333,0.509891
5,5248,600.011,1,28,60.6667,1,0
6,5298,599.914,1,75,52.5,1,0
7,5130,599.965,2,22,42.3333,0.833333,0.509891
8,5502,599.98,1,35,60.3333,1,0
9,5235,599.933,1,36,60.5714,1,0
10,5204,599.935,0,0,333,333,333
11,5173,599.973,1,24,60.7,1,0
12,5447,599.976,0,0,333,333,333
13,5287,600.042,1,52,56,1,0
14,5020,599.978,1,5,60.6,1,0
15,5733,599.949,1,28,54.75,1,0
16,5529,599.946,2,16,34,0.846154,0.509891
17,5644,599.955,0,0,333,333,333
18,5203,599.967,1,36,57.6667,1,0
19,5417,599.959,0,0,333,333,333
20,5418,599.947,1,25,60.4545,1,0
21,5371,599.999,1,60,57,1,0
22,5342,599.902,1,22,59.25,1,0
23,5432,600.024,1,42,54.6667,1,0
24,5276,599.922,1,6,60.8571,1,0
25,5417,600.082,0,0,333,333,333
26,5337,599.974,1,50,60,1,0
27,5322,599.957,1,24,57.75,1,0
28,5253,599.898,0,0,333,333,333
29,5234,600.036,2,44,34,0.875,0.509891
,,,90,,,
