runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5267,599.781,0,0,333,333,333
1,5336,599.874,0,0,333,333,333
2,5359,599.961,1,55,10.8571,1,0
3,5398,599.945,1,40,63.875,1,0
4,5232,599.899,0,0,333,333,333
5,5413,599.925,0,0,333,333,333
6,5380,599.944,1,0,63.9833,1,0
7,5450,600.011,0,0,333,333,333
8,5472,599.864,0,0,333,333,333
9,5141,599.931,0,0,333,333,333
10,5300,599.968,0,0,333,333,333
11,5478,599.972,0,0,333,333,333
12,5447,599.918,0,0,333,333,333
13,5399,599.943,1,36,63.8889,1,0
14,5428,599.958,0,0,333,333,333
15,5380,599.91,0,0,333,333,333
16,5439,599.977,1,16,63.9667,1,0
17,5420,599.824,0,0,333,333,333
18,5075,600.038,1,16,63.9667,1,0
19,5335,599.863,0,0,333,333,333
20,5178,599.978,2,38,44.6111,0.833333,0.509891
21,5433,599.874,1,33,63.9286,1,0
22,5194,599.897,2,89,0,0,0.326634
23,5644,599.937,0,0,333,333,333
24,5511,599.974,0,0,333,333,333
25,5531,599.918,0,0,333,333,333
26,5201,599.95,0,0,333,333,333
27,5137,600.01,3,36,34.5714,0.75,0.599401
28,5475,599.857,0,0,333,333,333
29,5427,599.958,1,32,63.9,1,0
,,,89,,,
