runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5683,599.715,1,45,57.5,1,0
1,5286,599.962,1,36,8.8,1,0
2,4993,600.013,1,9,57.875,1,0
3,5276,599.941,0,0,333,333,333
4,5101,600.014,2,56,4.75,0.75,0.509891
5,5241,600.006,0,0,333,333,333
6,5555,599.915,0,0,333,333,333
7,5232,599.941,2,53,5.75,0.75,0.509891
8,5251,599.974,1,18,57.8462,1,0
9,5333,599.956,1,64,8.33333,1,0
10,5219,600.058,1,54,53,1,0
11,5235,599.985,2,72,0.5,0.5,0.488066
12,4813,599.962,2,17,40.8788,0.909091,0.509891
13,5314,599.964,1,68,8,1,0
14,5404,600.012,1,33,57.75,1,0
15,4786,599.908,2,50,7.71429,0.857143,0.509891
16,5272,599.918,1,64,8.33333,1,0
17,5052,600.002,2,26,32.0833,0.833333,0.509891
18,5484,599.981,1,42,57.6,1,0
19,5263,600.061,1,16,57.7778,1,0
20,5230,599.861,2,27,40.2222,0.833333,0.509891
21,5245,600.054,1,7,57.9444,1,0
22,5215,599.932,2,25,40.4286,0.857143,0.509891
23,5241,599.949,1,56,8.6,1,0
24,5201,600.042,1,48,8.71429,1,0
25,5225,599.903,2,51,7.57143,0.857143,0.509891
26,5177,599.958,0,0,333,333,333
27,5198,600.033,1,24,57.8182,1,0
28,5467,599.952,1,52,8.66667,1,0
29,5210,599.955,1,30,57.7778,1,0
,,,74,,,
