runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5378,599.736,2,2,42.7193,0.894737,0.475082
1,5149,599.989,2,13,42.8205,0.923077,0.475082
2,5170,599.871,2,29,37.2778,0.666667,0.475082
3,5076,599.878,2,29,8.72222,0.916667,0.49717
4,5281,599.849,1,22,40.3611,0.666667,0
5,5185,599.93,0,0,333,333,333
6,5381,599.915,0,0,333,333,333
7,5168,599.903,2,16,41.9722,0.833333,0.475082
8,5349,600.027,0,0,333,333,333
9,5195,599.781,1,0,58.3542,1,0
10,5308,599.952,0,0,333,333,333
11,5335,599.886,0,0,333,333,333
12,5282,599.851,0,0,333,333,333
13,5069,599.95,1,24,25.6667,0.916667,0
14,5218,599.795,0,0,333,333,333
15,5204,599.761,1,3,60.6042,1,0
16,5191,599.871,0,0,333,333,333
17,5232,599.861,2,36,34.1944,0.666667,0.509891
18,4956,599.771,1,16,42.6944,0.916667,0
19,5142,599.713,0,0,333,333,333
20,5313,599.764,1,14,43.4722,1,0
21,5337,599.982,0,0,333,333,333
22,5407,599.765,0,0,333,333,333
23,5157,599.903,0,0,333,333,333
24,5118,600.005,0,0,333,333,333
25,5237,599.939,1,18,41.9167,0.833333,0
26,5285,599.806,1,42,20.8333,0.416667,0
27,5224,599.998,1,28,38.0278,0.666667,0
28,5422,599.9,0,0,333,333,333
29,5168,599.917,2,36,34.1944,0.666667,0.509891
,,,57,,,
