runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3734,599.859,0,0,333,333,333
1,3693,599.832,0,0,333,333,333
2,3782,599.876,0,0,333,333,333
3,3687,599.894,0,0,333,333,333
4,3751,599.866,0,0,333,333,333
5,3847,600.008,0,0,333,333,333
6,3840,599.934,0,0,333,333,333
7,3671,599.865,1,22,60.6667,1,0
8,3828,599.915,0,0,333,333,333
9,3695,599.892,0,0,333,333,333
10,3736,599.927,0,0,333,333,333
11,3897,600.021,0,0,333,333,333
12,3802,599.915,0,0,333,333,333
13,3879,599.957,0,0,333,333,333
14,3704,599.824,0,0,333,333,333
15,3481,600.004,1,39,56.5,1,0
16,3906,599.915,0,0,333,333,333
17,3850,599.834,0,0,333,333,333
18,3863,599.842,0,0,333,333,333
19,3837,600.082,0,0,333,333,333
20,3731,599.771,0,0,333,333,333
21,3815,600.02,0,0,333,333,333
22,4040,599.864,0,0,333,333,333
23,3740,599.919,0,0,333,333,333
24,3816,599.939,0,0,333,333,333
25,3804,599.938,0,0,333,333,333
26,3815,600.032,0,0,333,333,333
27,3778,599.953,0,0,333,333,333
28,3847,599.911,0,0,333,333,333
29,4218,599.797,0,0,333,333,333
,,,66,,,
