runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3647,599.996,0,0,333,333,333
1,3622,599.969,1,72,26.1905,1,0
2,3704,599.943,1,65,41.5,1,0
3,3808,599.87,0,0,333,333,333
4,3807,599.952,0,0,333,333,333
5,3722,599.964,0,0,333,333,333
6,3476,599.986,1,80,41.3333,1,0
7,3898,599.941,0,0,333,333,333
8,3890,599.994,0,0,333,333,333
9,3752,599.944,1,96,26,1,0
10,3701,600.044,2,111,8.08333,0.75,0.509891
11,3533,599.926,1,54,26.2333,1,0
12,3732,600.005,0,0,333,333,333
13,3711,599.968,1,60,41.5238,1,0
14,3574,599.907,0,0,333,333,333
15,3601,599.967,2,111,8.08333,0.75,0.509891
16,3498,599.994,1,80,41.3333,1,0
17,3842,599.89,0,0,333,333,333
18,3776,599.946,0,0,333,333,333
19,3569,600.032,0,0,333,333,333
20,3820,599.971,0,0,333,333,333
21,3793,599.992,0,0,333,333,333
22,3715,599.866,0,0,333,333,333
23,3865,600.075,0,0,333,333,333
24,3628,599.839,0,0,333,333,333
25,3524,600.088,1,84,26.1333,1,0
26,3815,599.919,0,0,333,333,333
27,3698,599.988,1,84,26.1333,1,0
28,3749,599.902,0,0,333,333,333
29,3589,600.059,1,90,26.0833,1,0
,,,130,,,
