runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3851,599.95,0,0,333,333,333
1,3960,599.876,0,0,333,333,333
2,3802,599.883,0,0,333,333,333
3,3615,600.117,0,0,333,333,333
4,3847,599.834,0,0,333,333,333
5,3985,599.647,0,0,333,333,333
6,3713,599.961,1,26,59.9167,1,0
7,3744,599.925,1,60,59.75,1,0
8,3659,599.951,0,0,333,333,333
9,3750,599.938,0,0,333,333,333
10,3754,599.74,0,0,333,333,333
11,3842,599.928,0,0,333,333,333
12,3842,599.968,0,0,333,333,333
13,3670,599.689,1,52,59.8333,1,0
14,3887,599.931,0,0,333,333,333
15,3447,599.922,0,0,333,333,333
16,3843,599.723,0,0,333,333,333
17,3579,600.056,0,0,333,333,333
18,3937,599.775,0,0,333,333,333
19,3954,599.857,0,0,333,333,333
20,3699,600.032,0,0,333,333,333
21,3845,599.816,0,0,333,333,333
22,3875,599.865,0,0,333,333,333
23,3818,599.954,0,0,333,333,333
24,3749,599.794,1,84,10.5,1,0
25,4105,599.795,0,0,333,333,333
26,3983,599.736,0,0,333,333,333
27,3826,599.891,0,0,333,333,333
28,3895,599.766,0,0,333,333,333
29,3762,599.872,0,0,333,333,333
,,,95,,,
