runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3983,600.101,0,0,333,333,333
1,3794,599.872,0,0,333,333,333
2,3670,599.894,1,90,66.75,1,0
3,3780,600.07,0,0,333,333,333
4,3799,599.83,0,0,333,333,333
5,3908,600.091,0,0,333,333,333
6,3768,599.913,0,0,333,333,333
7,3733,599.823,0,0,333,333,333
8,4084,599.901,0,0,333,333,333
9,3805,600.009,0,0,333,333,333
10,3814,600.007,0,0,333,333,333
11,4168,599.948,0,0,333,333,333
12,3763,599.897,0,0,333,333,333
13,3759,599.94,0,0,333,333,333
14,3962,599.838,0,0,333,333,333
15,3737,600.049,1,48,66.9583,1,0
16,3866,599.931,0,0,333,333,333
17,3858,599.849,0,0,333,333,333
18,3796,599.948,0,0,333,333,333
19,3921,599.897,0,0,333,333,333
20,3805,599.818,0,0,333,333,333
21,3870,599.942,0,0,333,333,333
22,3783,600.001,0,0,333,333,333
23,3402,599.971,0,0,333,333,333
24,3745,599.85,0,0,333,333,333
25,3739,599.957,0,0,333,333,333
26,3712,599.962,1,54,66.95,1,0
27,3860,600.034,0,0,333,333,333
28,3955,599.988,0,0,333,333,333
29,3801,599.782,0,0,333,333,333
,,,139,,,
