runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3747,599.942,0,0,333,333,333
1,3739,599.915,0,0,333,333,333
2,3912,599.923,0,0,333,333,333
3,3765,599.949,0,0,333,333,333
4,3957,600.034,0,0,333,333,333
5,3734,599.95,0,0,333,333,333
6,3827,599.981,0,0,333,333,333
7,3864,599.846,0,0,333,333,333
8,3676,600.056,0,0,333,333,333
9,3802,599.961,0,0,333,333,333
10,3706,599.941,0,0,333,333,333
11,3865,599.923,0,0,333,333,333
12,3969,600.017,0,0,333,333,333
13,3922,599.932,0,0,333,333,333
14,3818,599.936,0,0,333,333,333
15,3710,600.036,0,0,333,333,333
16,3864,599.956,0,0,333,333,333
17,3708,600,0,0,333,333,333
18,3927,599.899,0,0,333,333,333
19,3827,599.972,0,0,333,333,333
20,3819,600.008,0,0,333,333,333
21,3891,599.953,0,0,333,333,333
22,3844,599.893,0,0,333,333,333
23,3870,599.922,0,0,333,333,333
24,3771,600.052,0,0,333,333,333
25,3854,599.938,0,0,333,333,333
26,4048,599.915,0,0,333,333,333
27,3809,600.048,0,0,333,333,333
28,3865,599.963,0,0,333,333,333
29,3696,600.019,0,0,333,333,333
,,,52,,,
