runNumber,genCount,elapsedTime,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,6565,599.078,0,-14,-0.25,0,0,0
1,6770,599.874,0,-14,-0.25,0,0,0
2,6511,599.845,0,-14,-0.25,0,0,0
3,6694,599.673,0,-14,-0.25,0,0,0
4,6592,599.937,0,-14,-0.25,0,0,0
5,6760,599.362,0,-14,-0.25,0,0,0
6,6611,599.933,0,-14,-0.25,0,0,0
7,6871,599.497,0,-14,-0.25,0,0,0
8,6812,599.84,0,-14,-0.25,0,0,0
9,6589,599.971,0,-14,-0.25,0,0,0
10,6424,599.82,0,-14,-0.25,0,0,0
11,6804,599.923,0,-14,-0.25,0,0,0
12,6780,599.776,0,-14,-0.25,0,0,0
13,6574,599.902,0,-14,-0.25,0,0,0
14,6674,599.871,0,-14,-0.25,0,0,0
15,6867,600.006,0,-14,-0.25,0,0,0
16,6495,599.848,0,-14,-0.25,0,0,0
17,6619,599.939,0,-14,-0.25,0,0,0
18,6689,599.673,0,-14,-0.25,0,0,0
19,6582,599.199,0,-14,-0.25,0,0,0
20,7057,599.561,0,-14,-0.25,0,0,0
21,6822,599.944,0,-14,-0.25,0,0,0
22,6740,599.947,0,-14,-0.25,0,0,0
23,6862,600.303,0,-14,-0.25,0,0,0
24,6644,599.909,0,-14,-0.25,0,0,0
25,6672,599.938,0,-14,-0.25,0,0,0
26,6841,599.891,0,-14,-0.25,0,0,0
27,6683,599.981,0,-14,-0.25,0,0,0
28,6641,599.367,0,-14,-0.25,0,0,0
29,6739,599.851,0,-14,-0.25,0,0,0
0,6395,599.342,0,-9.2,0,0.326634,0,1
1,6208,599.967,0,-9.2,0,0.326634,0,1
2,6397,599.995,0,-9.2,0,0.326634,0,1
3,6464,600.055,0,-9.2,0,0.326634,0,1
4,6267,599.67,0,-9.2,0,0.326634,0,1
5,6182,600.054,0,-9.2,0,0.326634,0,1
6,6510,599.794,0,-9.2,0,0.326634,0,1
7,6452,599.9,0,-9.2,0,0.326634,0,1
8,6682,599.194,0,-9.2,0,0.326634,0,1
9,6357,599.711,0,-9.2,0,0.326634,0,1
10,6353,599.956,0,-9.2,0,0.326634,0,1
11,6351,599.952,0,-9.2,0,0.326634,0,1
12,6548,599.947,0,-9.2,0,0.326634,0,1
13,6358,599.995,0,-9.2,0,0.326634,0,1
14,6816,599.894,0,-9.2,0,0.326634,0,1
15,6427,599.944,0,-9.2,0,0.326634,0,1
16,6400,599.956,0,-9.2,0,0.326634,0,1
17,6515,599.825,0,-9.2,0,0.326634,0,1
18,6354,599.955,0,-9.2,0,0.326634,0,1
19,6428,599.858,0,-9.2,0,0.326634,0,1
20,6417,599.594,0,-9.2,0,0.326634,0,1
21,6424,599.846,0,-9.2,0,0.326634,0,1
22,6940,600.017,0,-5.9,0.25,0,0,1
23,6440,599.997,0,-9.2,0,0.326634,0,1
24,6386,599.899,0,-9.2,0,0.326634,0,1
25,6413,599.826,0,-9.2,0,0.326634,0,1
26,6474,599.903,0,-9.2,0,0.326634,0,1
27,6258,599.93,0,-9.2,0,0.326634,0,1
28,6404,599.949,0,-9.2,0,0.326634,0,1
29,6430,599.967,0,-9.2,0,0.326634,0,1
0,6322,599.553,0,-2.4,0,0.326634,0,10
1,5862,599.945,0,-2.4,0,0.326634,0,10
2,6215,599.882,0,-2.4,0,0.326634,0,10
3,6471,599.958,0,-2.4,0,0.326634,0,10
4,6060,599.929,0,-2.4,0,0.326634,0,10
5,6095,599.25,0,-2.4,0,0.326634,0,10
6,6390,599.951,0,-2.4,0,0.326634,0,10
7,6083,599.484,0,-2.4,0,0.326634,0,10
8,6062,599.852,0,-2.4,0,0.326634,0,10
9,6105,599.904,0,-2.4,0,0.326634,0,10
10,6175,600.049,0,-2.4,0,0.326634,0,10
11,6158,599.89,0,-2.4,0,0.326634,0,10
12,6144,599.892,0,-2.4,0,0.326634,0,10
13,6042,600.006,0,-2.4,0,0.326634,0,10
14,6001,599.912,0,-2.4,0,0.326634,0,10
15,6207,599.87,0,-2.4,0,0.326634,0,10
16,6160,599.937,0,-2.4,0,0.326634,0,10
17,6347,599.852,0,-2.4,0,0.326634,0,10
18,6072,599.686,0,-2.4,0,0.326634,0,10
19,6133,599.106,0,-2.4,0,0.326634,0,10
20,6376,599.66,0,-2.4,0,0.326634,0,10
21,5929,599.974,0,-2.4,0,0.326634,0,10
22,5943,599.935,0,-2.4,0,0.326634,0,10
23,6188,599.968,0,-2.4,0,0.326634,0,10
24,6255,599.73,0,-2.4,0,0.326634,0,10
25,6112,599.995,0,-2.4,0,0.326634,0,10
26,6165,599.872,0,-2.4,0,0.326634,0,10
27,6334,599.931,0,-2.4,0,0.326634,0,10
28,6132,600.026,0,-2.4,0,0.326634,0,10
29,5989,599.888,0,-2.4,0,0.326634,0,10
0,7147,599.472,1,333,333,0,0,11
1,6480,599.925,1,333,333,0,0,11
2,6737,599.875,1,333,333,0,0,11
3,6675,599.854,1,333,333,0,0,11
4,6392,599.913,1,333,333,0,0,11
5,6602,599.302,1,333,333,0,0,11
6,6494,599.95,0,333,333,0,0,11
7,6534,599.425,1,333,333,0,0,11
8,6687,599.901,1,333,333,0,0,11
9,6461,599.971,1,333,333,0,0,11
10,6725,599.75,0,333,333,0,0,11
11,6781,599.953,1,333,333,0,0,11
12,6788,599.834,1,333,333,0,0,11
13,6719,599.985,1,333,333,0,0,11
14,7112,599.983,1,333,333,0,0,11
15,6962,599.803,1,333,333,0,0,11
16,6797,599.919,1,333,333,0,0,11
17,6981,599.889,1,333,333,0,0,11
18,6816,599.7,1,333,333,0,0,11
19,6966,600.074,1,333,333,0,0,11
20,6757,599.869,1,333,333,0,0,11
21,6977,599.9,1,333,333,0,0,11
22,6741,599.976,1,333,333,0,0,11
23,6693,599.822,0,0.3,1,0,0,11
24,6811,599.97,1,333,333,0,0,11
25,6796,599.882,1,333,333,0,0,11
26,6771,599.997,1,333,333,0,0,11
27,6671,599.964,1,333,333,0,0,11
28,7100,599.36,1,333,333,0,0,11
29,6825,600.018,1,333,333,0,0,11
0,7049,599.257,0,-6.4,0,0,0,12
1,6747,599.966,0,-6.4,0,0,0,12
2,6776,599.911,0,-6.4,0,0,0,12
3,6718,599.856,0,-6.4,0,0,0,12
4,6825,599.92,0,-6.4,0,0,0,12
5,6633,599.302,0,-6.4,0,0,0,12
6,6622,599.969,0,-6.4,0,0,0,12
7,6874,599.444,0,-6.4,0,0,0,12
8,6688,599.913,0,-6.4,0,0,0,12
9,6585,599.956,0,-6.4,0,0,0,12
10,6451,599.749,0,-6.4,0,0,0,12
11,6871,599.914,0,-6.4,0,0,0,12
12,6825,599.846,0,-6.4,0,0,0,12
13,7046,600.004,0,-6.4,0,0,0,12
14,6359,599.907,0,-6.8,0,0.326634,0,12
15,6766,599.831,0,-6.4,0,0,0,12
16,7016,599.899,0,-6.4,0,0,0,12
17,6760,599.851,0,-6.4,0,0,0,12
18,6694,599.7,0,-6.4,0,0,0,12
19,6874,599.122,0,-6.4,0,0,0,12
20,6686,599.582,0,-6.4,0,0,0,12
21,6808,600.03,0,-6.4,0,0,0,12
22,6831,599.935,0,-6.4,0,0,0,12
23,6830,599.834,0,-6.4,0,0,0,12
24,6885,599.988,0,-6.4,0,0,0,12
25,6842,599.92,0,-6.4,0,0,0,12
26,6583,599.908,0,-6.4,0,0,0,12
27,6452,599.904,0,-6.8,0,0.326634,0,12
28,6470,599.841,0,-6.8,0,0.326634,0,12
29,6754,599.933,0,-6.4,0,0,0,12
0,6778,599.506,0,-7,0,0.326634,0,13
1,6692,599.956,0,-6.5,0,0,0,13
