runNumber,genCount,elapsedTime,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,13158,599.235,6,0.4,1,0,0,0
1,12633,599.951,6,0.4,1,0,0,0
2,12341,599.969,0,9.2,0.666667,0.509891,0,0
3,12410,599.98,3,1.8,1,0,0,0
4,12211,600.015,5,1.4,0.5,0.509891,0,0
5,12344,600.003,5,1.4,0.5,0.509891,0,0
6,12309,599.934,8,0,0,0.326634,0,0
7,13052,600.014,6,0.4,1,0,0,0
8,12309,599.952,3,5.6,0.666667,0.509891,0,0
9,13389,599.988,6,0.4,1,0,0,0
10,12312,599.993,3,5.6,0.666667,0.509891,0,0
11,12266,599.973,3,5.6,0.666667,0.509891,0,0
12,11749,599.966,5,3,0.5,0.60773,0,0
13,12110,599.981,4,4,0.5,0.60773,0,0
14,13278,599.937,6,0.4,1,0,0,0
15,12656,599.994,6,0.4,1,0,0,0
16,12578,599.934,3,5.6,0.666667,0.509891,0,0
17,12676,599.978,6,0.4,1,0,0,0
18,12171,599.965,5,1.4,0.5,0.509891,0,0
19,12754,599.94,6,0.4,1,0,0,0
20,13317,600.004,6,0.4,1,0,0,0
21,12274,599.984,3,5.6,0.666667,0.509891,0,0
22,11882,599.989,4,4,0.5,0.60773,0,0
23,12767,599.977,6,0.4,1,0,0,0
24,12219,600.024,5,3,0.5,0.60773,0,0
25,12572,599.952,5,1.4,0.5,0.509891,0,0
26,11904,600.003,4,4,0.5,0.60773,0,0
27,12946,599.925,6,0.4,1,0,0,0
28,12686,599.994,4,3.5,0.5,0.509891,0,0
29,11565,599.965,3,5.6,0.666667,0.509891,0,0
0,13015,599.071,0,333,333,0,0,1
1,12606,599.947,0,333,333,0,0,1
2,12784,599.989,0,333,333,0,0,1
3,12674,599.954,0,2.5,1,0,0,1
4,12748,599.956,1,333,333,0,0,1
5,13326,599.984,0,333,333,0,0,1
6,12376,599.953,1,333,333,0,0,1
7,12854,599.999,0,333,333,0,0,1
8,12924,599.94,1,333,333,0,0,1
9,12502,600.009,0,2.5,1,0,0,1
10,13359,599.986,1,333,333,0,0,1
11,12778,599.958,0,333,333,0,0,1
12,12711,600.004,1,333,333,0,0,1
13,13230,599.936,0,333,333,0,0,1
14,13544,599.954,1,333,333,0,0,1
15,12914,599.955,0,333,333,0,0,1
16,12784,600.021,1,333,333,0,0,1
17,13102,599.975,0,333,333,0,0,1
18,12720,599.962,1,333,333,0,0,1
19,12686,599.94,0,333,333,0,0,1
20,12910,599.971,0,333,333,0,0,1
21,12730,599.945,1,333,333,0,0,1
22,13103,600.022,1,333,333,0,0,1
23,12879,599.924,1,333,333,0,0,1
24,12622,599.996,1,333,333,0,0,1
25,12961,599.907,0,333,333,0,0,1
26,13051,599.987,0,333,333,0,0,1
27,13000,599.949,0,2.5,1,0,0,1
28,13001,599.968,1,333,333,0,0,1
29,12854,599.952,0,333,333,0,0,1
0,13071,599.564,0,0.4,1,0,0,10
1,13012,599.954,0,0.4,1,0,0,10
2,13816,599.894,0,0.4,1,0,0,10
3,12831,599.92,0,0.4,1,0,0,10
4,13009,599.876,0,0.4,1,0,0,10
5,12821,599.908,0,0.4,1,0,0,10
6,13055,599.925,0,0.4,1,0,0,10
7,12977,599.944,0,0.4,1,0,0,10
8,13008,599.927,0,0.4,1,0,0,10
9,12913,599.981,0,0.4,1,0,0,10
10,12431,599.939,0,0,0,0.326634,0,10
11,12443,599.925,0,0,0,0.326634,0,10
12,12682,599.885,0,0.4,1,0,0,10
13,13303,600.006,0,0.4,1,0,0,10
14,13247,599.85,0,0.4,1,0,0,10
15,13123,600.01,0,0.4,1,0,0,10
16,13056,599.844,0,0.4,1,0,0,10
17,13050,599.925,0,0,0,0.326634,0,10
18,13073,599.918,0,0.4,1,0,0,10
19,13459,599.86,0,0.4,1,0,0,10
20,13097,599.921,0,0.4,1,0,0,10
21,13026,599.919,0,0.4,1,0,0,10
22,12830,599.941,0,0.4,1,0,0,10
23,13309,599.768,0,0.4,1,0,0,10
24,13252,599.946,0,0.4,1,0,0,10
25,13404,599.833,0,0.4,1,0,0,10
26,12904,599.935,0,0.4,1,0,0,10
27,12845,599.926,0,0.4,1,0,0,10
28,13354,599.979,0,0.4,1,0,0,10
29,12802,599.841,0,0.4,1,0,0,10
0,13075,599.625,0,0.6,1,0,0,11
1,12806,600.048,0,0,0,0.326634,0,11
2,12450,599.924,0,0,0,0.326634,0,11
3,13247,600.015,0,0.6,1,0,0,11
4,12693,599.929,0,0,0,0.326634,0,11
5,12969,599.974,0,0,0,0.326634,0,11
6,12847,599.97,0,0.6,1,0,0,11
7,13204,599.918,0,0,0,0.326634,0,11
8,13068,599.979,0,0.6,1,0,0,11
9,12977,600.018,0,0.6,1,0,0,11
10,12990,599.939,0,0.6,1,0,0,11
11,12924,599.981,0,0,0,0.326634,0,11
12,12910,599.953,0,0,0,0.326634,0,11
13,12058,599.982,0,0,0,0.326634,0,11
14,12973,599.968,0,0.6,1,0,0,11
15,12997,599.954,0,0.6,1,0,0,11
16,13145,599.962,0,0.6,1,0,0,11
17,13136,599.971,0,0.6,1,0,0,11
18,13079,599.97,0,0.6,1,0,0,11
19,12954,600.007,0,0.6,1,0,0,11
20,13094,599.927,0,0.6,1,0,0,11
21,13497,599.969,0,0.6,1,0,0,11
22,13584,600.001,0,0.6,1,0,0,11
23,12798,599.912,0,0.6,1,0,0,11
24,13072,600.005,0,0.6,1,0,0,11
25,13031,599.947,0,0.6,1,0,0,11
26,12960,599.959,0,1.5,1,0,0,11
27,12999,599.938,0,0.6,1,0,0,11
28,12891,599.981,0,0.6,1,0,0,11
29,13412,599.962,0,0.6,1,0,0,11
0,12993,599.465,2,3.2,0.666667,0.509891,0,12
1,12504,599.92,2,3,0.333333,0.509891,0,12
2,12541,599.927,0,5.6,0.666667,0.49717,0,12
3,12888,599.902,2,3.2,0.666667,0.509891,0,12
4,12629,599.925,2,3.2,0.666667,0.509891,0,12
5,12113,599.959,4,0.6,0.333333,0.488066,0,12
6,12403,599.9,4,0.6,0.333333,0.488066,0,12
7,12375,599.93,2,3,0.333333,0.509891,0,12
8,12515,599.902,4,0.6,0.333333,0.488066,0,12
9,12454,599.959,0,5.6,0.666667,0.49717,0,12
10,12594,599.931,2,3.2,0.666667,0.509891,0,12
11,13031,599.919,4,0.6,0.333333,0.488066,0,12
12,13605,599.931,2,3.2,0.666667,0.509891,0,12
13,13122,599.897,2,4.2,0.666667,0,0,12
14,12900,599.962,2,3.2,0.666667,0.509891,0,12
15,12838,599.956,2,4.2,0.666667,0,0,12
16,12759,599.926,2,3.2,0.666667,0.509891,0,12
17,12562,599.928,4,0.6,0.333333,0.488066,0,12
18,13106,599.877,4,0.6,0.333333,0.488066,0,12
19,12051,599.896,2,2.6,0.333333,0.454958,0,12
20,12825,599.889,2,3.2,0.666667,0.509891,0,12
21,12185,599.806,4,0,0,0.461903,0,12
22,12536,599.951,4,0.6,0.333333,0.488066,0,12
23,12796,599.72,4,0.6,0.333333,0.488066,0,12
24,12603,599.927,4,0.6,0.333333,0.488066,0,12
25,12648,599.942,2,3.2,0.666667,0.509891,0,12
26,12463,599.915,4,0.6,0.333333,0.488066,0,12
27,12192,599.864,4,0.6,0.333333,0.488066,0,12
28,12658,599.84,2,3.2,0.666667,0.509891,0,12
29,12637,599.824,2,3,0.333333,0.509891,0,12
0,12586,599.296,2,4.8,1,0,0,13
1,12456,599.954,5,2,0.666667,0.509891,0,13
2,12622,599.969,2,4.3,0.666667,0.49717,0,13
3,12971,599.899,3,3.3,0.666667,0,0,13
4,12740,599.897,4,3.5,1,0,0,13
5,12668,599.939,4,1.8,0.5,0,0,13
6,12877,599.893,3,3.3,0.666667,0,0,13
7,12419,599.971,6,0.5,0.333333,0.488066,0,13
8,12998,599.861,3,3.3,0.666667,0,0,13
9,12670,599.907,4,1.8,0.5,0,0,13
10,12390,599.94,2,4.8,1,0,0,13
11,12230,599.969,1,6.9,0.75,0.49717,0,13
12,12681,599.94,3,4.5,0.75,0.49717,0,13
13,12546,599.923,2,6,1,0,0,13
14,12113,599.885,4,1.3,0.5,0.488066,0,13
15,13022,599.924,1,7.4,1,0,0,13
16,12347,599.937,0,10,1,0,0,13
17,12823,599.893,3,3.3,0.666667,0,0,13
18,12501,599.982,4,1.8,0.5,0,0,13
19,11936,599.893,5,2,0.666667,0.509891,0,13
20,12807,599.906,3,3.3,0.666667,0,0,13
21,12624,599.811,2,4.8,1,0,0,13
22,12559,599.933,3,3.3,0.666667,0,0,13
23,12469,599.941,4,1.8,0.5,0,0,13
24,12619,599.968,1,7.4,1,0,0,13
25,12263,599.974,4,1.8,0.5,0,0,13
26,12446,599.916,5,2,0.666667,0.509891,0,13
27,11746,599.93,4,1.3,0.5,0.488066,0,13
28,12408,599.745,4,1.8,0.5,0,0,13
29,12419,599.853,4,3.5,1,0,0,13
0,13003,599.596,11,2.1,0.333333,0.509891,0,14
1,13047,600.013,8,7.1,1,0,0,14
2,12220,599.943,11,2.1,0.333333,0.509891,0,14
3,12597,599.962,9,4.8,0.666667,0,0,14
4,12747,599.972,5,10.6,0.75,0.475082,0,14
5,12471,599.969,11,3.4,0.666667,0.509891,0,14
6,11777,599.949,10,2.4,0.25,0.470519,0,14
7,13140,599.99,8,7.1,1,0,0,14
8,12332,599.999,10,4.4,0.666667,0.49717,0,14
9,12885,599.936,8,5.8,0.666667,0.475082,0,14
10,12791,600.009,9,5.4,0.666667,0.49717,0,14
11,12344,599.968,10,4.4,0.666667,0.49717,0,14
12,13017,599.966,8,7.1,1,0,0,14
13,12774,599.95,10,3.1,0.333333,0.49717,0,14
14,12638,599.959,2,15.4,0.8,0.475082,0,14
15,12955,599.956,10,4.4,0.666667,0.49717,0,14
16,12689,599.985,8,5.8,0.666667,0.475082,0,14
17,12603,599.944,9,5.4,0.666667,0.49717,0,14
18,12503,599.938,8,5.8,0.666667,0.475082,0,14
19,11943,599.981,5,9.9,0.5,0.427067,0,14
20,12467,599.997,9,4.8,0.666667,0,0,14
21,12513,599.958,9,5.4,0.666667,0.49717,0,14
22,12190,599.963,9,4.1,0.333333,0.427067,0,14
23,11968,599.973,7,5.5,0.5,0.475082,0,14
24,11757,599.967,7,7.9,0.5,0.475082,0,14
25,12422,599.99,5,10.6,0.75,0.475082,0,14
26,12332,599.948,8,5.1,0.333333,0.475082,0,14
27,12542,599.947,6,8.5,1,0,0,14
28,12736,599.938,6,8.5,1,0,0,14
29,12023,600.045,7,5.5,0.5,0.475082,0,14
0,12650,599.651,4,333,333,0,0,15
1,12472,599.892,2,333,333,0,0,15
2,12648,599.951,2,333,333,0,0,15
3,12429,599.936,4,333,333,0,0,15
4,12451,599.931,2,333,333,0,0,15
5,12380,599.947,2,333,333,0,0,15
6,12398,599.892,4,333,333,0,0,15
7,12378,599.938,4,333,333,0,0,15
8,12609,599.953,2,333,333,0,0,15
9,12562,599.948,4,333,333,0,0,15
10,12595,599.844,4,333,333,0,0,15
11,12444,599.944,4,333,333,0,0,15
12,12580,599.859,4,333,333,0,0,15
13,12521,599.903,2,333,333,0,0,15
14,12424,599.961,4,333,333,0,0,15
