runNumber,genCount,elapsedTime,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,4739,599.143,51,2.5,1,0,0,0
1,4673,599.894,30,10.4,1,0,0,0
2,4597,599.951,39,5.6,1,0,0,0
3,4704,600.06,30,10.4,1,0,0,0
4,4598,599.876,42,4,1,0,0,0
5,4594,599.991,15,57.2,0.916667,0.509891,0,0
6,4587,599.932,45,3.5,1,0,0,0
7,4547,600.033,16,26.6,1,0,0,0
8,4593,599.984,16,26.6,1,0,0,0
9,4670,600.034,39,5.6,1,0,0,0
10,4553,600.008,33,8.8,1,0,0,0
11,4647,599.853,56,1.5,1,0,0,0
12,4670,599.985,36,7.2,1,0,0,0
13,4445,599.992,15,18.4,1,0,0,0
14,4556,600.022,44,6,1,0,0,0
15,4573,599.98,45,3.5,1,0,0,0
16,4668,599.959,42,4,1,0,0,0
17,4621,599.905,39,5.6,1,0,0,0
18,4652,599.917,30,10.4,1,0,0,0
19,4569,599.842,16,26.6,1,0,0,0
20,4587,599.937,45,3.5,1,0,0,0
21,4581,599.254,28,9.8,1,0,0,0
22,4713,599.873,0,26.4,1,0,0,0
23,4638,599.87,24,15.4,1,0,0,0
24,4656,599.893,36,7.2,1,0,0,0
25,4725,599.88,51,2.5,1,0,0,0
26,4841,599.871,36,9,1,0,0,0
27,4620,599.749,27,12,1,0,0,0
28,4591,599.871,48,3,1,0,0,0
29,4684,599.993,42,4,1,0,0,0
0,4640,599.599,24,18,1,0,0,1
1,4680,599.827,0,333,333,333,0,1
2,4765,599.973,0,333,333,333,0,1
3,4641,599.997,0,333,333,333,0,1
4,4622,599.897,52,5,1,0,0,1
5,4673,600.005,41,11.7,0.75,0.509891,0,1
6,4695,599.867,0,333,333,333,0,1
7,4685,599.831,0,333,333,333,0,1
8,4635,599.91,10,37.6,1,0,0,1
9,4640,599.918,42,6.3,1,0,0,1
10,4623,599.939,39,10.5,0.875,0.509891,0,1
11,4555,599.906,22,20.8,1,0,0,1
12,4603,600.121,42,6.3,1,0,0,1
13,4591,599.829,0,333,333,333,0,1
14,4726,600.035,0,333,333,333,0,1
15,4661,599.981,39,7.9,1,0,0,1
16,4617,599.88,0,74.5,1,0,0,1
17,4590,599.938,6,73.2,0.928571,0.509891,0,1
18,4529,600.023,14,32,1,0,0,1
19,4745,599.837,0,333,333,333,0,1
20,4545,600.028,0,45.4,1,0,0,1
21,4775,599.812,0,333,333,333,0,1
22,4647,599.868,67,0,0,0.326634,0,1
23,4766,599.918,0,333,333,333,0,1
24,4670,599.881,36,11,1,0,0,1
25,4639,599.964,36,9.5,1,0,0,1
26,4484,599.869,0,333,333,333,0,1
27,4803,600.068,24,18,1,0,0,1
28,4554,599.923,48,3.1,1,0,0,1
29,4639,599.892,56,3.5,1,0,0,1
0,4842,599.472,32,29.6,0.857143,0.509891,0,10
1,4767,600.024,64,0.8,1,0,0,10
2,4797,599.949,33,27.5,1,0,0,10
3,4709,599.892,42,26.8,0.857143,0.509891,0,10
4,4805,599.946,21,47.1,1,0,0,10
5,4838,599.959,56,10.4,1,0,0,10
6,4702,599.915,24,25.2,1,0,0,10
7,4653,599.996,22,30.2,1,0,0,10
8,4823,599.837,24,25.2,1,0,0,10
9,4726,599.968,24,42.2,1,0,0,10
10,4787,599.895,0,8.8,1,0,0,10
11,4766,600.085,23,44.3,0.9,0.509891,0,10
12,4579,599.915,56,10.4,1,0,0,10
13,4704,599.965,52,15.2,1,0,0,10
14,4671,599.977,14,50.2,1,0,0,10
15,4752,599.916,0,333,333,333,0,10
16,4739,599.92,24,25.2,1,0,0,10
17,4864,600.038,27,37.3,1,0,0,10
18,4893,599.929,30,32.4,1,0,0,10
19,4722,599.943,18,40.2,1,0,0,10
20,4756,599.911,21,47.1,1,0,0,10
21,4688,599.969,36,22.6,1,0,0,10
22,4742,599.932,0,81.4,1,0,0,10
23,4753,599.888,11,32.9,1,0,0,10
24,4739,599.933,18,40.2,1,0,0,10
25,4740,599.804,24,42.2,1,0,0,10
26,4819,599.92,14,50.2,1,0,0,10
27,4694,599.858,20,35.2,1,0,0,10
28,4686,599.945,18,40.2,1,0,0,10
29,4761,599.928,8,65.2,1,0,0,10
0,4736,599.107,33,333,333,0,0,11
1,4677,599.989,18,9,1,0,0,11
2,4665,599.899,22,5.8,1,0,0,11
3,4693,599.981,0,333,333,333,0,11
4,4654,599.957,14,12.2,1,0,0,11
5,4645,600.042,7,22,1,0,0,11
6,4776,599.837,0,15.8,1,0,0,11
7,4718,599.958,18,9,1,0,0,11
8,4703,599.952,0,333,333,333,0,11
9,4837,599.734,0,55.8,1,0,0,11
10,4593,599.898,0,41.6,1,0,0,11
11,4591,599.881,8,19.2,1,0,0,11
12,4779,600.018,12,13.8,1,0,0,11
13,4813,599.908,20,7.4,1,0,0,11
14,4707,599.933,36,333,333,0,0,11
15,4778,599.962,8,17,1,0,0,11
16,4720,599.922,22,5.8,1,0,0,11
17,4598,600.011,6,31.8,1,inf,0,11
18,4655,599.778,4,39.6,1,inf,0,11
19,4657,599.861,0,41.6,1,0,0,11
20,4732,599.985,0,333,333,333,0,11
21,4797,599.969,20,7.4,1,0,0,11
22,4680,600.024,6,24.8,1,0,0,11
23,4716,599.795,5,27.6,1,0,0,11
24,4778,599.901,24,4.2,1,0,0,11
25,4727,599.886,18,9,1,0,0,11
26,4652,599.917,16,10.6,1,0,0,11
27,4601,599.983,39,333,333,0,0,11
28,4742,599.855,22,5.8,1,0,0,11
29,4605,600.055,0,39.8,1,0,0,11
0,4800,599.329,32,6.5,1,0,0,12
1,4817,600.065,48,0.5,1,0,0,12
2,4741,599.834,50,1,0.5,0.488066,0,12
3,4668,599.971,12,15.7,1,0,0,12
4,4712,600.01,8,28.8,1,0,0,12
5,4746,599.913,32,6.5,1,0,0,12
6,4688,599.939,16,17.6,1,0,0,12
7,4617,599.94,12,37.8,0.857143,0.509891,0,12
8,4794,600.079,27,7.7,1,0,0,12
9,4654,599.682,0,70.6,1,0,0,12
10,4598,599.93,18,12.5,1,0,0,12
11,4822,599.975,36,5,1,0,0,12
12,4711,599.89,24,9.3,1,0,0,12
13,4782,599.935,0,333,333,333,0,12
14,4724,600.028,36,5,1,0,0,12
15,4601,599.881,46,2.5,0.666667,0.509891,0,12
16,4664,599.959,0,333,333,333,0,12
17,4752,599.846,0,333,333,333,0,12
18,4594,599.838,27,7.7,1,0,0,12
19,4674,599.943,0,22.1,1,0,0,12
20,4756,599.865,6,18.9,1,0,0,12
21,4672,599.267,18,12.5,1,0,0,12
22,4672,599.917,14,20.4,1,0,0,12
23,4767,599.755,20,12,1,0,0,12
24,4607,599.969,21,10.9,1,0,0,12
25,4599,599.918,2,37.2,1,0,0,12
26,4613,599.996,6,31.6,1,0,0,12
27,4887,599.726,27,7.7,1,0,0,12
28,4776,599.931,0,333,333,333,0,12
29,4692,599.923,0,333,333,333,0,12
0,4687,599.996,12,333,333,0,0,13
1,4714,599.99,0,19.8,1,0,0,13
2,4625,599.918,14,7.9,1,0,0,13
3,4666,599.93,15,333,333,0,0,13
4,4706,599.951,9,333,333,0,0,13
5,4704,600.055,15,333,333,0,0,13
6,4687,599.821,24,333,333,0,0,13
7,4603,600.053,18,333,333,0,0,13
8,4628,599.8,20,333,333,0,0,13
9,4745,599.821,21,333,333,0,0,13
10,4740,599.904,30,333,333,0,0,13
11,4802,600.04,0,333,333,333,0,13
12,4636,599.934,12,9.6,1,0,0,13
13,4668,599.903,6,14.7,1,0,0,13
14,4564,600.086,2,15.4,1,inf,0,13
15,4727,599.823,30,333,333,0,0,13
16,4683,600.07,10,11.3,1,0,0,13
17,4663,599.927,9,18.9,1,inf,0,13
18,4618,599.825,21,333,333,0,0,13
19,4815,600.04,21,333,333,0,0,13
20,4739,599.865,24,333,333,0,0,13
21,4671,599.92,12,9.6,1,0,0,13
22,4705,600.037,5,24.5,1,inf,0,13
23,4678,599.919,12,9.6,1,0,0,13
24,4748,599.941,12,333,333,0,0,13
25,4750,599.741,0,333,333,333,0,13
26,4680,599.968,0,41.2,1,0,0,13
27,4626,599.869,15,333,333,0,0,13
28,4613,599.949,17,7.4,1,inf,0,13
29,4666,599.93,27,333,333,0,0,13
0,4605,599.765,27,3.8,1,0,0,14
1,4743,599.981,36,333,333,0,0,14
2,4703,599.776,27,3.8,1,0,0,14
3,4800,599.884,9,13.4,1,0,0,14
4,4688,599.926,0,333,333,333,0,14
5,4913,599.947,0,333,333,333,0,14
6,4665,599.853,15,25.9,1,inf,0,14
7,4605,599.878,22,12.4,1,inf,0,14
8,4657,600.001,21,7,1,0,0,14
9,4741,599.818,0,333,333,333,0,14
10,4624,599.807,38,2,1,inf,0,14
11,4705,599.858,30,333,333,0,0,14
12,4639,599.844,12,11.8,1,0,0,14
13,4653,599.807,17,15.1,1,inf,0,14
14,4656,599.86,3,16.6,1,0,0,14
15,4583,599.929,26,7,1,inf,0,14
16,4617,599.779,3,16.6,1,0,0,14
17,4681,599.85,24,5.4,1,0,0,14
18,4537,599.852,0,32.4,1,0,0,14
19,4720,599.882,0,333,333,333,0,14
20,4785,599.993,40,333,333,0,0,14
21,4590,599.652,18,8.6,1,0,0,14
22,4757,599.779,12,11.8,1,0,0,14
23,4663,599.854,12,11.8,1,0,0,14
24,4601,599.711,2,38.6,1,0,0,14
25,4773,599.862,32,333,333,0,0,14
26,4606,599.724,23,9.7,1,inf,0,14
27,4617,599.947,12,11.8,1,0,0,14
28,4725,599.91,6,15,1,0,0,14
29,4723,600.01,0,333,333,333,0,14
0,4825,599.815,7,20.2,1,inf,0,15
1,4785,599.926,8,11.5,1,0,0,15
2,4677,599.974,10,11.5,1,inf,0,15
3,4763,599.937,11,8.2,1,0.346129,0,15
4,4796,599.873,3,19.5,1,0,0,15
5,4825,599.92,0,23.4,1,0,0,15
6,4819,599.968,4,17.9,1,0,0,15
7,4756,599.995,26,333,333,0,0,15
8,4937,599.787,13,3.5,1,0,0,15
9,4870,599.806,28,333,333,0,0,15
10,4752,599.908,9,13.6,1,0.346129,0,15
11,4961,600.007,13,3.5,1,0,0,15
12,4881,599.999,11,6.7,1,0,0,15
13,4911,599.85,6,14.7,1,0,0,15
14,4872,600.03,24,333,333,0,0,15
15,4944,599.904,11,6.7,1,0,0,15
16,4662,599.997,22,5,1,0.346129,0,15
17,4980,599.949,13,3.5,1,0,0,15
18,4793,599.962,9,14.8,1,inf,0,15
19,4732,599.878,10,8.3,1,0,0,15
20,4626,599.915,0,24.3,1,0,0,15
21,4676,599.9,0,333,333,333,0,15
22,4754,600.038,7,13.1,1,0,0,15
23,4664,599.883,8,17.5,1,inf,0,15
24,4755,599.867,0,37.4,1,0,0,15
25,4726,600.037,7,20.2,1,inf,0,15
26,4673,599.842,10,11.5,1,inf,0,15
27,4769,599.912,9,9.9,1,0,0,15
28,4997,599.819,12,5.1,1,0,0,15
29,4956,599.857,12,5.1,1,0,0,15
0,4735,599.342,6,12.6,1,0,0,16
1,4851,600.016,12,7.8,1,0,0,16
2,4708,599.891,14,6.2,1,0,0,16
3,4967,600.005,18,3,1,0,0,16
4,4849,599.964,0,333,333,333,0,16
5,4873,599.901,15,333,333,0,0,16
6,4764,599.916,0,333,333,333,0,16
7,4847,600,21,333,333,0,0,16
8,4776,599.883,0,333,333,333,0,16
9,4726,599.898,6,333,333,0,0,16
10,4803,600.005,30,333,333,0,0,16
11,4737,599.948,24,333,333,0,0,16
12,4809,599.842,18,333,333,0,0,16
13,4659,600.085,6,12.6,1,0,0,16
14,4666,599.855,2,14.5,1,inf,0,16
15,4821,600.052,23,4,1,inf,0,16
16,4791,599.861,0,333,333,333,0,16
17,4689,599.973,6,12.6,1,0,0,16
18,4764,599.819,24,333,333,0,0,16
19,4741,599.978,6,333,333,0,0,16
20,4888,599.95,30,333,333,0,0,16
21,4872,599.836,0,28.2,1,0,0,16
22,4789,599.971,17,6.2,1,inf,0,16
23,4781,600.045,18,333,333,0,0,16
24,4845,599.844,0,17.4,1,0,0,16
25,4649,599.838,4,19.6,1,0,0,16
26,4829,599.963,21,333,333,0,0,16
27,4818,599.86,15,333,333,0,0,16
28,4824,600.031,24,333,333,0,0,16
29,5021,599.901,19,9.8,1,inf,0,16
0,4835,599.774,16,14.8,1,0,0,17
1,4723,599.938,22,20.1,1,inf,0,17
2,4678,599.947,36,333,333,0,0,17
3,4775,599.994,32,333,333,0,0,17
4,4729,599.912,21,9.8,1,0,0,17
5,4490,599.892,20,333,333,0,0,17
6,4725,600.016,40,333,333,0,0,17
7,4598,599.862,12,20.4,1,0,0,17
8,4631,600.036,12,32.8,1,inf,0,17
9,4620,599.893,16,333,333,0,0,17
10,4638,599.911,8,333,333,0,0,17
11,4791,599.946,48,333,333,0,0,17
12,4500,599.939,15,13,1,0,0,17
13,4803,599.976,12,20.4,1,0,0,17
14,4696,599.863,9,17.4,1,0,0,17
