runNumber,genCount,elapsedTime,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
9,11238,599.941,0,333,333,0,0,16
10,11225,599.928,3,333,333,0,0,16
11,11609,599.918,0,3.6,1,0,0,16
12,11188,599.919,0,333,333,0,0,16
13,11019,599.99,0,333,333,0,0,16
14,11808,599.907,0,3.6,1,0,0,16
15,11224,599.972,0,3.6,1,0,0,16
16,11680,599.947,0,333,333,0,0,16
17,11235,599.926,0,3.6,1,0,0,16
18,11137,599.933,0,6.6,1,0,0,16
19,11294,599.966,0,3.6,1,0,0,16
20,11549,599.878,0,3.6,1,0,0,16
21,11507,599.892,0,3.6,1,0,0,16
22,11407,599.895,0,3.6,1,0,0,16
23,11349,599.925,0,3.6,1,0,0,16
24,11337,599.883,0,3.6,1,0,0,16
25,11556,599.972,0,333,333,0,0,16
26,11473,599.944,0,333,333,0,0,16
27,11456,599.948,0,3.6,1,0,0,16
28,11189,599.973,3,333,333,0,0,16
29,11973,599.913,0,333,333,0,0,16
0,10326,599.085,0,23.2,1,0,0,17
1,10374,599.99,0,27.2,1,0,0,17
2,10955,599.882,6,333,333,0,0,17
3,10624,600.011,10,4,1,0,0,17
4,10684,599.904,12,333,333,0,0,17
5,10638,599.981,3,13.2,1,0,0,17
6,10648,599.932,4,8.8,1,0,0,17
7,10589,599.94,6,7.2,1,0,0,17
8,11237,599.941,12,333,333,0,0,17
9,10755,599.913,8,5.6,1,0,0,17
10,10741,599.973,4,8.8,1,0,0,17
11,10650,599.875,9,333,333,0,0,17
12,11231,599.937,4,8.8,1,0,0,17
13,10291,600.01,9,333,333,0,0,17
14,10684,599.948,12,333,333,0,0,17
15,10914,599.881,4,8.8,1,0,0,17
16,11028,600.004,12,333,333,0,0,17
17,10364,599.965,18,333,333,0,0,17
18,11266,599.853,15,333,333,0,0,17
19,10259,599.953,11,4,1,inf,0,17
20,10529,599.979,9,333,333,0,0,17
21,10630,599.889,9,333,333,0,0,17
22,10711,599.923,15,333,333,0,0,17
23,10629,599.924,10,4,1,0,0,17
24,10547,599.96,8,9.2,1,0.346129,0,17
25,10671,599.908,6,7.2,1,0,0,17
26,11038,599.924,0,333,333,0,0,17
27,10040,599.852,8,5.5,1,inf,0,17
28,10820,599.919,4,8.8,1,0,0,17
29,11006,599.905,6,7.2,1,0,0,17
0,10433,599.929,11,2.5,1,0.346129,0,18
1,10897,599.862,9,333,333,0,0,18
2,10761,599.921,12,333,333,0,0,18
3,10888,599.893,8,3.9,1,0,0,18
4,10922,599.913,15,333,333,0,0,18
5,10984,599.81,15,333,333,0,0,18
6,10954,599.911,15,333,333,0,0,18
7,10844,599.934,12,333,333,0,0,18
8,10838,599.957,12,333,333,0,0,18
9,10715,599.957,10,333,333,0,0,18
10,11314,599.857,15,333,333,0,0,18
11,10960,599.823,12,333,333,0,0,18
12,10010,599.961,6,9.2,1,0.346129,0,18
13,11550,599.87,8,3.9,1,0,0,18
14,10592,599.812,12,333,333,0,0,18
15,10792,599.747,12,333,333,0,0,18
16,10909,599.87,15,333,333,0,0,18
17,10813,599.889,10,333,333,0,0,18
18,11285,599.94,15,333,333,0,0,18
19,11185,599.924,8,3.9,1,0,0,18
20,10346,599.903,4,7.8,1,inf,0,18
21,10453,599.676,14,1,1,inf,0,18
22,10855,599.716,14,1,1,inf,0,18
23,10980,599.962,6,333,333,0,0,18
24,10792,599.63,12,333,333,0,0,18
25,10954,599.752,0,10.3,1,0,0,18
26,10757,599.957,12,333,333,0,0,18
27,11133,599.763,6,5.5,1,0,0,18
28,10841,599.722,9,333,333,0,0,18
29,10263,599.992,8,6.6,1,inf,0,18
0,10275,599.857,10,4.2,0.666667,0.49717,0,19
1,10479,599.961,12,2.2,1,0,0,19
2,10240,599.812,7,6.8,0.75,0.49717,0,19
3,10076,599.883,11,2.2,0.5,0.488066,0,19
4,10006,599.927,11,3.2,0.666667,0.49717,0,19
5,10147,599.806,7,6.5,0.666667,0.49717,0,19
6,10849,599.93,8,4.4,1,0,0,19
7,10133,599.861,5,9.2,0.75,0.49717,0,19
8,10247,599.987,2,17.3,0.8,0.49717,0,19
9,10288,599.905,7,6.8,0.75,0.49717,0,19
10,10699,599.875,3,9.4,1,0,0,19
11,10245,599.985,2,17.3,0.8,0.49717,0,19
12,10242,599.905,7,6.8,0.75,0.49717,0,19
13,10461,599.923,5,9.2,0.75,0.49717,0,19
14,10761,599.778,12,2.2,1,0,0,19
15,10847,599.903,2,12.5,1,0,0,19
16,10252,599.991,7,6.5,0.666667,0.49717,0,19
17,10267,599.871,7,6.5,0.666667,0.49717,0,19
18,10386,599.97,10,4.2,0.666667,0.49717,0,19
19,10421,599.818,10,4.2,0.666667,0.49717,0,19
20,10213,599.754,11,3.2,0.666667,0.49717,0,19
21,9897,599.589,7,6.5,0.666667,0.49717,0,19
22,10202,599.58,1,14.6,0.833333,0.49717,0,19
23,9932,599.644,5,8.4,0.8,0.49717,0,19
24,10247,599.956,2,15.9,0.666667,0.49717,0,19
25,10315,599.655,10,4.2,0.666667,0.49717,0,19
26,10046,599.869,14,0.6,0.5,0.488066,0,19
27,10318,599.757,7,6.8,0.75,0.49717,0,19
28,10399,599.807,13,1.6,0.5,0.509891,0,19
29,10645,599.844,3,9.4,1,0,0,19
0,11309,599.229,10,3.4,1,0,0,2
1,11090,599.93,8,3.9,1,0,0,2
2,10621,599.933,8,3.9,1,0,0,2
3,10713,599.98,8,3.9,1,0,0,2
4,10882,599.983,14,2.4,1,0,0,2
5,10708,600.006,11,2.5,0.75,0.509891,0,2
6,10587,599.963,8,3.9,1,0,0,2
7,10357,599.973,8,3.9,1,0,0,2
8,10584,600.005,5,12,0.8,0.509891,0,2
9,10581,599.921,10,3.4,1,0,0,2
10,10305,600.011,5,5.5,0.833333,0.509891,0,2
11,10721,599.908,4,7.1,1,0,0,2
12,10656,600.032,8,3.9,1,0,0,2
13,10408,599.931,0,31.3,1,0,0,2
14,10514,599.971,11,2.5,0.75,0.509891,0,2
15,10636,599.989,10,3.4,1,0,0,2
16,10215,599.953,11,2.5,0.75,0.509891,0,2
17,10482,599.993,10,3.5,0.6,0.509891,0,2
18,10310,599.94,0,10.3,1,0,0,2
19,10704,599.959,12,1.5,1,0,0,2
20,10695,599.962,14,1,0.666667,0.488066,0,2
21,10550,599.959,6,5.5,1,0,0,2
22,10414,599.988,14,1,0.666667,0.488066,0,2
23,10218,600.011,5,12,0.8,0.509891,0,2
24,10897,599.962,6,5.5,1,0,0,2
25,10665,599.961,11,2.5,0.75,0.509891,0,2
26,10647,599.989,4,7.1,1,0,0,2
27,10808,599.951,8,3.9,1,0,0,2
28,10735,600.01,6,5.5,1,0,0,2
29,10820,599.965,10,3.4,1,0,0,2
0,10505,599.652,6,9.6,1,0,0,20
1,10369,599.949,16,4,1,0,0,20
2,10960,599.82,16,4,1,0,0,20
3,10371,599.955,23,2,0.666667,0.509891,0,20
4,10738,599.875,20,2.5,1,0,0,20
5,10654,599.925,20,2.5,1,0,0,20
6,10464,599.884,15,4.8,1,0,0,20
7,10752,599.943,12,5.5,1,0,0,20
8,10153,599.887,19,3.5,0.75,0.509891,0,20
9,10151,599.921,20,9.4,0.666667,0.453147,0,20
10,10560,599.883,12,6.4,1,0,0,20
11,10754,599.799,24,1,1,0,0,20
12,10821,599.904,4,8.5,1,0,0,20
13,9990,599.891,30,0,0,0.326634,0,20
14,11158,599.881,16,4,1,0,0,20
15,10757,599.736,24,1,1,0,0,20
16,10585,599.97,4,8.5,1,0,0,20
17,10272,599.876,19,3.5,0.75,0.509891,0,20
18,10529,599.859,16,4,1,0,0,20
19,10314,599.865,6,29.2,0.625,0.489347,0,20
20,10588,599.847,16,4,1,0,0,20
21,10157,599.588,16,4,1,0,0,20
22,10408,599.949,23,2,0.666667,0.509891,0,20
23,10358,599.63,8,7,1,0,0,20
24,10289,599.758,20,2.5,1,0,0,20
25,10639,599.77,24,1,1,0,0,20
26,9928,599.801,23,2,0.666667,0.509891,0,20
27,10356,599.771,30,0,0,0.326634,0,20
28,10554,599.856,20,2.5,1,0,0,20
29,10444,599.853,4,8.5,1,0,0,20
0,10561,599.815,11,5.5,0.666667,0.509891,0,21
1,10792,599.856,16,4.7,0.5,0.488066,0,21
2,10449,599.869,16,4.7,0.5,0.488066,0,21
3,10611,599.895,8,14.1,0.75,0.509891,0,21
4,11331,600.015,6,8.6,1,0,0,21
5,10760,599.721,16,4.7,0.5,0.488066,0,21
6,10606,599.969,16,4.7,0.5,0.488066,0,21
7,10868,599.88,9,6,1,0,0,21
8,10643,599.943,6,8.6,1,0,0,21
9,10471,599.953,16,4.7,0.5,0.488066,0,21
10,10561,599.913,10,6.8,0.5,0.509891,0,21
11,10749,599.836,16,4.7,0.5,0.488066,0,21
12,10665,599.958,12,4.8,1,0,0,21
13,10637,599.943,16,4.7,0.5,0.488066,0,21
14,10744,599.706,8,5.8,1,0,0,21
15,10650,599.991,18,2,0.5,0.349763,0,21
16,10380,599.921,6,8.5,1,0,0,21
17,10878,599.889,11,5.5,0.666667,0.509891,0,21
18,10952,599.919,9,6,1,0,0,21
19,10938,599.799,6,8.5,1,0,0,21
20,11049,599.69,16,4.7,0.5,0.488066,0,21
21,10494,599.686,9,6,1,0,0,21
22,10992,599.735,6,8.6,1,0,0,21
23,10683,599.794,16,4.7,0.5,0.488066,0,21
24,10565,599.745,10,5.3,1,0,0,21
25,10511,600.001,16,4.7,0.5,0.488066,0,21
26,10676,599.734,12,4.8,1,0,0,21
27,10845,599.834,4,11.2,1,0,0,21
28,10780,599.824,16,4.7,0.5,0.488066,0,21
29,11284,599.811,0,13.8,1,0,0,21
0,10841,599.741,15,333,333,0,0,22
1,11022,599.936,25,333,333,0,0,22
2,10689,599.8,25,333,333,0,0,22
3,10701,599.964,25,333,333,0,0,22
4,10788,599.86,20,333,333,0,0,22
5,10646,599.965,25,333,333,0,0,22
6,10895,599.907,20,333,333,0,0,22
7,10681,599.924,15,333,333,0,0,22
8,10888,599.95,10,333,333,0,0,22
9,10234,599.809,0,49.1,1,inf,0,22
10,10926,599.887,20,333,333,0,0,22
11,10840,599.857,15,333,333,0,0,22
12,10957,599.918,30,333,333,0,0,22
13,11352,599.932,20,333,333,0,0,22
14,10655,599.783,35,333,333,0,0,22
15,10584,599.937,15,333,333,0,0,22
16,10825,599.908,20,333,333,0,0,22
17,10535,599.901,5,333,333,0,0,22
18,10854,599.815,35,333,333,0,0,22
19,10903,600.014,25,333,333,0,0,22
20,10855,599.718,25,333,333,0,0,22
21,11011,599.812,30,333,333,0,0,22
22,10464,599.865,6,22.6,1,0,0,22
23,10380,599.682,10,333,333,0,0,22
24,10931,599.763,25,333,333,0,0,22
25,11085,599.715,30,333,333,0,0,22
26,10722,599.891,30,333,333,0,0,22
27,10990,599.75,25,333,333,0,0,22
28,10511,599.891,25,333,333,0,0,22
29,10554,599.921,25,333,333,0,0,22
0,10729,599.928,6,8.5,0.75,0.509891,0,23
1,10435,599.889,10,4.9,1,0,0,23
2,10452,599.958,10,4.9,1,0,0,23
3,10202,599.878,3,21,0.8,0.509891,0,23
4,10740,600.006,11,5,0.8,0.509891,0,23
5,10893,599.908,3,16.2,1,0,0,23
6,10686,599.931,12,4,1,0,0,23
7,11200,599.923,12,3.3,1,0,0,23
8,10459,599.966,8,6.5,1,0,0,23
9,10888,599.893,3,8.5,1,0,0,23
10,10262,599.901,12,11.4,0.5,0.488319,0,23
11,10554,599.854,10,10.8,0.666667,0.509891,0,23
12,10315,599.925,17,5.7,0.666667,0.453147,0,23
13,10626,599.932,15,8.4,0.666667,0.509891,0,23
14,10484,599.895,17,5.7,0.666667,0.453147,0,23
15,10287,599.802,15,8.4,0.666667,0.509891,0,23
16,10382,599.955,14,3.5,0.75,0.509891,0,23
17,10299,599.873,6,18.4,0.8,0.509891,0,23
18,10522,599.829,17,2,0.666667,0.509891,0,23
19,10321,599.954,18,4.7,0.666667,0.488066,0,23
20,10171,599.924,5,13.2,0.666667,0.509891,0,23
21,10710,599.712,4,9.7,1,0,0,23
22,10406,599.883,7,16.7,0.666667,0.5994,0,23
23,10432,599.735,15,8.4,0.666667,0.509891,0,23
24,10409,599.846,22,0,0,0.326634,0,23
25,10458,599.675,12,12.1,0.75,0.509891,0,23
26,10270,599.836,7,16.7,0.666667,0.5994,0,23
27,10300,599.795,18,4.7,0.666667,0.488066,0,23
28,10441,599.688,11,5,0.8,0.509891,0,23
29,11035,599.764,2,11.3,1,0,0,23
0,10779,599.317,0,18,1,0,0,24
1,11421,599.939,6,6.8,1,0,0,24
2,11029,599.976,14,2.5,1,0.346129,0,24
3,11049,599.968,6,6.8,1,0,0,24
4,10502,599.943,2,20.3,1,inf,0,24
5,10887,599.976,6,6.8,1,0,0,24
6,10237,599.953,7,9.5,1,inf,0,24
7,11113,599.917,6,6.8,1,0,0,24
8,11310,599.938,4,8.4,1,0,0,24
9,10865,600.006,6,6.8,1,0,0,24
10,10735,599.983,3,17.9,0.8,-inf,0,24
11,10646,599.881,18,333,333,0,0,24
12,10600,599.962,4,14.3,1,inf,0,24
13,11228,599.88,4,8.4,1,0,0,24
14,10711,599.958,2,10,1,0,0,24
15,10819,599.908,8,5.2,1,0,0,24
16,10455,599.964,11,4,1,inf,0,24
17,10506,599.9,2,20.3,1,inf,0,24
18,10653,599.985,0,11.6,1,0,0,24
19,11294,599.965,8,5.2,1,0,0,24
20,10665,599.945,13,3.5,1,inf,0,24
21,10863,599.87,4,9.6,1,0,0,24
22,11037,599.953,12,333,333,0,0,24
23,11242,599.893,8,5.2,1,0,0,24
24,10907,599.873,4,8.4,1,0,0,24
25,10443,599.92,17,1,1,inf,0,24
26,10502,599.905,17,1,1,inf,0,24
27,10808,599.91,10,3.6,1,0,0,24
28,10958,599.995,8,5.2,1,0,0,24
29,10997,599.903,6,6.8,1,0,0,24
0,10252,599.691,24,333,333,0,0,25
1,10635,599.894,12,333,333,0,0,25
2,10653,599.902,24,333,333,0,0,25
3,10377,599.991,4,333,333,0,0,25
4,10571,599.804,2,23.6,1,0,0,25
5,9956,599.943,9,10,1,0,0,25
6,10386,600.026,3,13.2,1,0,0,25
7,10364,599.945,24,333,333,0,0,25
8,10528,600.004,12,8.4,1,0,0,25
9,10401,599.888,28,333,333,0,0,25
10,10321,599.934,24,333,333,0,0,25
11,10302,599.868,0,333,333,0,0,25
12,9918,599.935,4,333,333,0,0,25
13,10492,599.869,5,32.7,0.857143,-inf,0,25
14,10447,599.744,12,333,333,0,0,25
15,10342,599.767,20,333,333,0,0,25
16,10520,599.963,4,333,333,0,0,25
17,10170,599.825,0,333,333,0,0,25
18,10446,599.961,32,333,333,0,0,25
19,10478,599.869,2,23,1,inf,0,25
20,10297,599.69,28,333,333,0,0,25
21,10172,599.672,12,333,333,0,0,25
22,10142,599.863,24,333,333,0,0,25
23,10395,599.875,2,23,1,inf,0,25
24,10572,599.668,24,333,333,0,0,25
25,10913,599.696,6,18,1,0,0,25
26,10276,599.877,9,10,1,0,0,25
27,10210,599.725,28,333,333,0,0,25
28,10522,599.905,4,20.8,1,0,0,25
29,10227,599.698,0,26.4,1,0,0,25
0,10644,599.683,2,7.2,0.75,0.509891,0,26
1,10319,599.829,4,4.6,0.666667,0.509891,0,26
2,10648,599.909,6,2,0.5,0.488066,0,26
3,10549,599.972,4,4.6,0.666667,0.509891,0,26
4,11238,599.955,0,13.5,1,0,0,26
5,10817,599.797,6,3.2,1,0,0,26
6,10552,599.928,2,7.2,0.75,0.509891,0,26
7,10697,599.874,4,4.6,0.666667,0.509891,0,26
8,10942,599.936,4,4.6,0.666667,0.509891,0,26
9,10733,599.907,4,5.8,1,0,0,26
10,10716,599.9,4,4.6,0.666667,0.509891,0,26
11,10467,599.812,0,9.8,0.8,0.509891,0,26
12,10678,599.941,2,7.2,0.75,0.509891,0,26
13,10945,600,2,8.4,1,0,0,26
14,10802,599.731,2,8.1,1,0,0,26
15,10636,599.816,2,7.2,0.75,0.509891,0,26
16,10401,599.913,0,9.8,0.8,0.509891,0,26
