runNumber,genCount,elapsedTime,unaryHyperVol,binaryHyperVol,additiveEps,entropy,swInst,chInst
0,5938,600.05,1,7.2,0.666667,0.456486,0,0
1,6035,599.962,6,0.6,1,0,0,0
2,6014,599.995,6,0,0,0.326634,0,0
3,5960,599.922,6,0.6,1,0,0,0
4,6094,599.982,6,0.6,1,0,0,0
5,5979,599.878,6,0,0,0.326634,0,0
6,5756,599.941,6,0,0,0.326634,0,0
7,5689,599.956,6,0.6,1,0,0,0
8,6496,599.943,0,7.8,1,0,0,0
9,5815,599.975,1,7.2,1,0,0,0
10,5924,599.91,1,7.2,0.666667,0.456486,0,0
11,6461,599.982,0,7.8,1,0,0,0
12,6188,599.988,6,0,0,0.326634,0,0
13,6173,599.936,6,0,0,0.326634,0,0
14,6076,599.957,6,0.6,1,0,0,0
15,6093,599.924,6,0,0,0.326634,0,0
16,5867,600.042,6,0,0,0.326634,0,0
17,6036,599.885,6,0,0,0.326634,0,0
18,5810,599.976,0,7.8,1,0,0,0
19,5901,599.978,6,0.6,1,0,0,0
20,6069,599.983,6,0.6,1,0,0,0
21,5990,599.863,6,0.6,1,0,0,0
22,5989,600.054,6,0,0,0.326634,0,0
23,6023,599.624,6,0.6,1,0,0,0
24,6100,599.922,6,0.6,1,0,0,0
25,6328,600.079,1,7.8,0.666667,0.509891,0,0
26,5970,599.865,1,7.8,0.666667,0.509891,0,0
27,6088,599.97,6,0,0,0.326634,0,0
28,5963,599.958,6,0.6,1,0,0,0
29,6656,600.019,2,5.7,1,0,0,0
0,7357,599.82,0,333,333,0,0,1
1,5802,599.952,8,333,333,0,0,1
2,5979,599.888,8,333,333,0,0,1
3,6370,600.007,8,333,333,0,0,1
4,6063,599.945,8,333,333,0,0,1
5,6131,599.859,8,333,333,0,0,1
6,5895,599.954,6,333,333,0,0,1
7,5492,599.996,6,333,333,0,0,1
8,5809,599.878,3,3,1,0,0,1
9,6150,599.921,4,333,333,0,0,1
10,5957,599.933,8,333,333,0,0,1
11,6277,599.959,4,333,333,0,0,1
12,5761,599.993,0,11.4,1,0.346129,0,1
13,6017,599.94,8,333,333,0,0,1
14,5925,599.949,0,11.4,1,0.346129,0,1
15,5918,600.007,8,333,333,0,0,1
16,6128,599.902,8,333,333,0,0,1
17,6130,599.913,8,333,333,0,0,1
18,6004,599.973,8,333,333,0,0,1
19,5901,599.997,6,333,333,0,0,1
20,5953,599.965,4,333,333,0,0,1
21,6127,600.007,8,333,333,0,0,1
22,6365,599.911,6,333,333,0,0,1
23,6584,599.83,8,333,333,0,0,1
24,6115,599.929,4,333,333,0,0,1
25,6161,599.947,8,333,333,0,0,1
26,5951,599.882,6,333,333,0,0,1
27,6116,599.925,3,3,1,0,0,1
28,6110,599.962,0,11.4,1,0.346129,0,1
29,5844,600.018,8,333,333,0,0,1
0,5690,599.317,6,2,1,0,0,10
1,5934,599.956,6,2,1,0,0,10
2,5917,599.801,6,2,1,0,0,10
3,5934,600.019,6,2,1,0,0,10
4,5905,599.718,6,2,1,0,0,10
5,5535,599.816,3,4.5,1,0,0,10
6,5932,599.867,6,2,1,0,0,10
7,5936,599.679,6,2.3,0.5,0,0,10
8,6440,599.981,6,2,1,0,0,10
9,5887,599.7,8,0.5,0.5,0.488066,0,10
10,5834,599.972,5,3.3,0.5,0.49717,0,10
11,5795,599.785,8,0.5,0.5,0.488066,0,10
12,6455,599.875,7,1.5,0.5,0.509891,0,10
13,5781,599.752,0,12.8,0.75,0.49717,0,10
14,5906,599.974,6,2,1,0,0,10
15,5730,599.783,6,2,1,0,0,10
16,5904,599.722,6,2,1,0,0,10
17,5617,599.724,6,2.5,0.333333,0.456965,0,10
18,6774,599.874,6,2,1,0,0,10
19,5738,599.969,6,2,1,0,0,10
