runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8803,599.99,2,263,6,0.5,0.488066
1,9155,599.965,2,260,6.625,0.5,0.509891
2,9241,599.729,1,253,12.25,1,0
3,8575,599.889,2,238,19,0.5,0.49717
4,9009,599.957,1,253,12.25,1,0
5,8795,600.024,2,263,6,0.5,0.488066
6,9202,599.835,2,263,6,0.5,0.488066
7,8969,599.95,2,263,6,0.5,0.488066
8,8773,600.025,2,263,6,0.5,0.488066
9,9353,599.95,1,253,12.25,1,0
10,8843,599.953,1,253,12.25,1,0
11,8901,599.97,2,263,6,0.5,0.488066
12,9194,599.938,1,253,12.25,1,0
13,8907,599.93,1,198,41.5,1,0
14,9012,599.951,1,225,29.25,1,0
15,8826,599.99,2,263,6,0.5,0.488066
16,8726,599.942,2,263,6,0.5,0.488066
17,8827,600.002,1,253,12.25,1,0
18,8751,599.987,1,253,12.25,1,0
19,8633,599.961,2,263,6,0.5,0.488066
20,8752,599.987,2,263,6,0.5,0.488066
21,8827,600.024,1,253,12.25,1,0
22,9229,599.948,2,263,6,0.5,0.488066
23,8792,599.972,2,238,19,0.5,0.49717
24,8580,599.991,2,263,6,0.5,0.488066
25,8950,599.952,1,253,12.25,1,0
26,8924,599.964,2,263,6,0.5,0.488066
27,8813,599.944,1,253,12.25,1,0
28,9175,599.977,1,253,12.25,1,0
29,8897,599.969,1,253,12.25,1,0
,,,272,,,
