runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8383,600.023,2,288,0,0,0.326634
1,9582,599.567,2,288,0,0,0.326634
2,8065,599.978,2,288,0,0,0.326634
3,8733,599.86,1,261,35,1,0
4,8814,599.824,1,261,35,1,0
5,8170,599.936,2,288,0,0,0.326634
6,8314,599.962,1,261,35,1,0
7,8586,599.892,2,288,0,0,0.326634
8,8245,599.979,2,288,0,0,0.326634
9,8755,599.907,1,243,46,1,0
10,8805,600.012,2,288,0,0,0.326634
11,8464,599.835,2,288,0,0,0.326634
12,8443,599.946,2,288,0,0,0.326634
13,8437,599.976,2,288,0,0,0.326634
14,8402,599.921,2,288,0,0,0.326634
15,8459,599.912,1,261,35,1,0
16,8718,599.898,2,288,0,0,0.326634
17,8508,599.933,2,288,0,0,0.326634
18,8458,599.918,2,288,0,0,0.326634
19,8471,599.938,2,288,0,0,0.326634
20,8422,599.91,1,243,46,1,0
21,8657,599.94,2,288,0,0,0.326634
22,8565,599.968,1,261,35,1,0
23,8638,599.891,1,261,35,1,0
24,8814,599.956,1,261,35,1,0
25,8370,599.898,2,288,0,0,0.326634
26,8505,599.974,2,288,0,0,0.326634
27,8669,599.971,2,288,0,0,0.326634
28,8640,599.87,2,288,0,0,0.326634
29,8575,600.042,2,288,0,0,0.326634
,,,288,,,
