runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8819,600.002,1,330,333,333,0
1,8611,599.412,1,390,333,333,0
2,9334,599.907,1,336,51,1,0
3,9093,599.696,1,330,333,333,0
4,9026,599.882,1,390,333,333,0
5,9625,599.973,1,390,333,333,0
6,9224,599.949,1,390,333,333,0
7,9058,600.012,1,390,333,333,0
8,9474,599.943,1,377,333,333,0
9,9308,599.943,1,390,333,333,0
10,9332,599.884,1,390,333,333,0
11,9232,599.964,1,390,333,333,0
12,9015,599.966,2,359,19,1,0.346129
13,9246,599.945,1,390,333,333,0
14,9204,599.797,1,390,333,333,0
15,9008,599.906,1,390,333,333,0
16,9235,599.87,1,390,333,333,0
17,9320,599.903,1,390,333,333,0
18,8726,599.943,1,319,51,1,0
19,9309,599.882,1,390,333,333,0
20,8852,599.971,1,390,333,333,0
21,9118,599.987,1,390,333,333,0
22,9076,599.825,1,297,51,1,0
23,9166,599.924,1,390,333,333,0
24,9394,599.891,1,390,333,333,0
25,8961,599.971,2,359,19,1,0.346129
26,9356,599.932,1,390,333,333,0
27,9750,599.785,1,390,333,333,0
28,9445,599.941,1,390,333,333,0
29,9201,599.929,1,390,333,333,0
,,,390,,,
