runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,9040,600.025,1,297,333,333,0
1,8968,599.97,1,297,333,333,0
2,8783,599.858,1,286,333,333,0
3,8944,599.881,1,297,333,333,0
4,9102,599.904,1,297,333,333,0
5,8721,599.899,1,216,46,1,0
6,8805,599.909,1,192,46,1,0
7,8592,599.894,1,250,46,1,0
8,8905,599.894,1,297,333,333,0
9,8889,599.85,1,297,333,333,0
10,9076,599.909,1,286,333,333,0
11,8931,599.906,1,260,46,1,0
12,8885,599.845,1,297,333,333,0
13,8978,599.982,1,297,333,333,0
14,8914,599.97,1,192,46,1,0
15,9028,599.887,1,297,333,333,0
16,8977,599.843,1,297,333,333,0
17,8846,599.771,1,225,46,1,0
18,9140,599.893,1,297,333,333,0
19,8990,599.935,1,286,333,333,0
20,8823,599.951,1,225,46,1,0
21,8986,599.869,1,297,333,333,0
22,8929,599.982,1,297,333,333,0
23,9062,599.909,1,297,333,333,0
24,9086,599.805,1,297,333,333,0
25,8822,599.976,1,286,333,333,0
26,8879,599.967,1,297,333,333,0
27,8963,599.924,1,297,333,333,0
28,8862,599.971,1,260,46,1,0
29,8843,599.975,1,297,333,333,0
,,,297,,,
