runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8390,599.948,1,310,333,333,0
1,8563,599.957,1,300,50,1,0
2,8412,599.975,1,280,50,1,0
3,8485,599.989,1,341,333,333,0
4,8571,599.978,1,341,333,333,0
5,8716,599.906,1,341,333,333,0
6,8525,599.964,1,341,333,333,0
7,8614,599.96,1,300,50,1,0
8,8682,599.983,1,300,50,1,0
9,8331,599.971,1,341,333,333,0
10,8587,599.989,1,341,333,333,0
11,8681,599.977,1,341,333,333,0
12,8466,599.95,1,341,333,333,0
13,8510,599.957,1,341,333,333,0
14,8489,599.926,1,341,333,333,0
15,8727,599.959,1,341,333,333,0
16,8461,599.993,1,300,50,1,0
17,8326,599.894,1,341,333,333,0
18,8301,600.033,1,310,333,333,0
19,8544,599.91,1,341,333,333,0
20,8458,599.985,1,341,333,333,0
21,8500,599.953,1,280,50,1,0
22,8534,599.992,1,341,333,333,0
23,8500,599.933,1,310,333,333,0
24,8562,599.933,1,341,333,333,0
25,8630,599.899,1,341,333,333,0
26,8286,600.01,1,280,50,1,0
27,8495,599.999,1,341,333,333,0
28,8616,599.919,1,341,333,333,0
29,8592,599.857,1,341,333,333,0
,,,341,,,
