runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5283,599.933,0,0,333,333,333
1,5291,599.964,0,0,333,333,333
2,5330,599.996,0,0,333,333,333
3,5399,599.968,0,0,333,333,333
4,5514,599.989,0,0,333,333,333
5,5287,600.045,0,0,333,333,333
6,5301,599.942,0,0,333,333,333
7,5319,599.985,0,0,333,333,333
8,5240,599.985,0,0,333,333,333
9,5208,599.944,0,0,333,333,333
10,5179,599.984,0,0,333,333,333
11,5217,600.02,0,0,333,333,333
12,5197,599.895,0,0,333,333,333
13,5236,600.043,0,0,333,333,333
14,5231,599.97,0,0,333,333,333
15,5373,599.978,2,8,5.04545,0.954545,0.509891
16,5193,599.932,0,0,333,333,333
17,5426,599.955,0,0,333,333,333
18,5226,600.022,0,0,333,333,333
19,5209,600.011,0,0,333,333,333
20,5063,599.962,0,0,333,333,333
21,5187,600.001,0,0,333,333,333
22,5218,599.902,0,0,333,333,333
23,5237,600.061,0,0,333,333,333
24,5402,599.93,0,0,333,333,333
25,5143,600.008,0,0,333,333,333
26,5265,599.911,0,0,333,333,333
27,5115,599.981,0,0,333,333,333
28,5184,600.005,0,0,333,333,333
29,7542,599.941,0,0,333,333,333
,,,65,,,
