runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5349,599.978,0,0,333,333,333
1,5377,599.923,0,0,333,333,333
2,5288,599.917,0,0,333,333,333
3,5319,599.992,0,0,333,333,333
4,5477,600.041,0,0,333,333,333
5,5350,599.972,0,0,333,333,333
6,5375,600.045,0,0,333,333,333
7,5361,599.905,0,0,333,333,333
8,5515,599.992,0,0,333,333,333
9,5477,599.918,0,0,333,333,333
10,5308,599.967,0,0,333,333,333
11,5272,599.727,0,0,333,333,333
12,5533,600.041,0,0,333,333,333
13,5578,599.899,0,0,333,333,333
14,5381,599.976,0,0,333,333,333
15,5373,600.027,0,0,333,333,333
16,5400,599.902,0,0,333,333,333
17,5387,599.955,0,0,333,333,333
18,5287,599.901,0,0,333,333,333
19,5546,599.891,0,0,333,333,333
20,5484,599.927,0,0,333,333,333
21,5492,599.914,0,0,333,333,333
22,5333,600.013,0,0,333,333,333
23,5545,599.883,0,0,333,333,333
24,5523,599.935,0,0,333,333,333
25,5347,599.948,0,0,333,333,333
26,5261,600.003,0,0,333,333,333
27,5579,599.944,0,0,333,333,333
28,5504,599.921,0,0,333,333,333
29,5461,599.974,1,0,43.9444,1,0
,,,68,,,
