runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5815,599.983,0,0,333,333,333
1,5594,599.96,1,12,45.9444,1,0
2,5675,600.009,0,0,333,333,333
3,5363,599.899,0,0,333,333,333
4,5255,599.963,0,0,333,333,333
5,5332,600.057,0,0,333,333,333
6,5508,599.958,0,0,333,333,333
7,5359,599.962,0,0,333,333,333
8,5470,600,0,0,333,333,333
9,5487,599.888,0,0,333,333,333
10,5614,599.987,0,0,333,333,333
11,5389,600.057,0,0,333,333,333
12,5245,599.93,0,0,333,333,333
13,5389,599.905,0,0,333,333,333
14,5554,600,0,0,333,333,333
15,5712,599.948,0,0,333,333,333
16,5229,599.919,0,0,333,333,333
17,5493,600.035,0,0,333,333,333
18,5385,599.863,0,0,333,333,333
19,5364,599.987,1,0,45.9722,1,0
20,5379,600.034,0,0,333,333,333
21,5377,599.936,0,0,333,333,333
22,5569,600.016,0,0,333,333,333
23,5409,600.006,0,0,333,333,333
24,5579,599.973,0,0,333,333,333
25,5361,599.977,0,0,333,333,333
26,5970,599.947,0,0,333,333,333
27,5315,599.949,0,0,333,333,333
28,5637,600.013,0,0,333,333,333
29,5652,599.944,0,0,333,333,333
,,,94,,,
