runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3762,599.854,0,0,333,333,333
1,3611,599.938,0,0,333,333,333
2,3503,599.966,0,0,333,333,333
3,3437,599.852,0,0,333,333,333
4,3648,599.887,0,0,333,333,333
5,3645,599.835,0,0,333,333,333
6,3667,599.894,0,0,333,333,333
7,3549,599.866,0,0,333,333,333
8,3791,600.02,0,0,333,333,333
9,3512,599.838,0,0,333,333,333
10,3917,600.017,0,0,333,333,333
11,3508,599.87,0,0,333,333,333
12,3582,600,0,0,333,333,333
13,3664,599.95,0,0,333,333,333
14,3741,599.982,0,0,333,333,333
15,3670,599.99,0,0,333,333,333
16,3477,600.002,0,0,333,333,333
17,3931,599.856,0,0,333,333,333
18,3853,600.091,0,0,333,333,333
19,3667,599.914,0,0,333,333,333
20,3538,599.754,0,0,333,333,333
21,3636,599.974,0,0,333,333,333
22,3711,600.034,0,0,333,333,333
23,3514,599.829,0,0,333,333,333
24,3650,600.078,0,0,333,333,333
25,3482,599.912,0,0,333,333,333
26,3598,599.832,0,0,333,333,333
27,3515,600.041,0,0,333,333,333
28,3602,599.893,0,0,333,333,333
29,3519,599.971,0,0,333,333,333
,,,0,,,
