runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5347,600.048,5,70,15.0881,0.758621,0.485314
1,5318,599.88,2,65,20.7308,0.884615,0.49717
2,5214,599.965,1,72,51.8939,1,0
3,5388,600.097,3,59,22.6111,0.888889,0.481574
4,5241,599.843,2,119,32,0.904762,0.49717
5,5115,600.025,4,158,9.87578,0.695652,0.529986
6,5194,599.979,3,40,21.6337,0.888889,0.449615
7,5194,599.94,2,92,14.3152,0.956522,0.49717
8,5298,599.958,1,77,33.3478,1,0
9,5288,599.927,2,136,36.75,0.8,0.49717
10,5205,600.027,4,118,16.5217,0.782609,0.447913
11,5230,599.958,2,138,11.2292,0.75,0.49717
12,5380,599.882,2,84,31.6771,0.875,0.49717
13,5136,600.008,5,46,24.8448,0.827586,0.492862
14,5239,599.93,3,131,18.5826,0.73913,0.449615
15,5111,600.017,2,96,12.6181,0.833333,0.49717
16,5297,600.023,4,59,18.0298,0.821429,0.447914
17,5250,599.929,0,0,333,333,333
18,5278,600.018,1,135,51.8444,1,0
19,5446,599.909,2,94,14.2391,0.956522,0.49717
20,5196,600.071,3,61,17.463,0.851852,0.481574
21,5281,599.902,2,108,27.1909,0.818182,0.49717
22,5311,599.96,2,73,26.12,0.92,0.49717
23,5314,600.021,2,122,19.7083,0.9,0.49717
24,5312,599.901,3,51,25.6624,0.884615,0.481574
25,5331,600.001,3,84,20.8009,0.833333,0.481574
26,5225,600.005,3,101,11.6667,0.777778,0.481574
27,5150,600.046,1,110,51.8158,1,0
28,5275,599.94,2,90,10.6833,0.833333,0.49717
29,6482,599.966,3,104,16.6964,0.75,0.481574
,,,353,,,
