runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5204,599.967,3,100,12.4923,0.807692,0.468496
1,4985,599.973,3,146,12.125,0.791667,0.5994
2,5193,600.012,3,117,12.94,0.92,0.5994
3,5069,599.998,1,210,15.9286,1,0
4,5223,599.865,4,103,25.9241,0.8,0.472411
5,5103,600.056,2,166,14.3158,0.894737,0.509891
6,5090,599.917,3,222,11.2188,0.8125,0.599401
7,4895,600.086,4,95,18.7422,0.857143,0.54796
8,5071,599.895,3,168,12.7836,0.842105,0.5994
9,5079,599.949,2,152,15.1579,0.947368,0.509891
10,5089,599.993,2,232,12.9333,0.933333,0.509891
11,4996,599.984,2,223,11.549,0.941176,0.509891
12,5200,599.962,3,196,12.6111,0.888889,0.5994
13,5009,599.98,2,258,11.6429,0.928571,0.509891
14,5055,599.958,2,180,14.2222,0.888889,0.509891
15,5041,599.969,2,222,9.95,0.95,0.509891
16,5131,599.98,1,144,53.9412,1,0
17,5060,600.041,1,182,15.9375,1,0
18,5159,599.959,3,145,13.197,0.818182,0.468496
19,5203,600.009,1,182,15.9375,1,0
20,5285,599.879,2,107,15.3,0.954545,0.509891
21,5184,600.044,1,252,15.9091,1,0
22,5082,599.932,2,114,14.0217,0.956522,0.509891
23,5136,599.977,3,185,13.4333,0.888889,0.468496
24,5079,599.985,2,136,19.9474,0.947368,0.509891
25,4905,599.967,3,141,13.819,0.904762,0.5994
26,5011,599.966,1,154,15.9444,1,0
27,5077,600.011,1,112,15.9524,1,0
28,5046,599.952,2,146,15.1974,0.947368,0.509891
29,4946,599.955,3,258,12.4231,0.769231,0.5994
,,,404,,,
