runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3636,599.718,0,0,333,333,333
1,3643,600.045,0,0,333,333,333
2,3686,599.8,0,0,333,333,333
3,3672,599.649,0,0,333,333,333
4,3661,600.004,0,0,333,333,333
5,3629,599.961,0,0,333,333,333
6,3638,599.858,0,0,333,333,333
7,3662,599.888,0,0,333,333,333
8,3646,599.613,0,0,333,333,333
9,3636,600.052,0,0,333,333,333
10,3635,599.911,0,0,333,333,333
11,3654,599.713,0,0,333,333,333
12,3635,600.118,0,0,333,333,333
13,3620,599.762,0,0,333,333,333
14,3601,599.692,0,0,333,333,333
15,3613,599.806,0,0,333,333,333
16,3603,599.947,0,0,333,333,333
17,3631,599.975,0,0,333,333,333
18,3622,600.008,0,0,333,333,333
19,3635,599.88,0,0,333,333,333
20,3665,600.071,0,0,333,333,333
21,3682,599.685,0,0,333,333,333
22,3676,599.896,0,0,333,333,333
23,3697,599.737,0,0,333,333,333
24,3632,599.723,0,0,333,333,333
25,3639,599.958,0,0,333,333,333
26,3652,599.88,0,0,333,333,333
27,3634,599.875,0,0,333,333,333
28,3683,600.006,0,0,333,333,333
29,3674,600.056,0,0,333,333,333
,,,79,,,
