runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3669,599.67,0,0,333,333,333
1,3648,599.909,0,0,333,333,333
2,3669,599.844,0,0,333,333,333
3,3691,599.686,0,0,333,333,333
4,3657,599.685,0,0,333,333,333
5,3651,599.995,0,0,333,333,333
6,3578,600.24,0,0,333,333,333
7,3663,599.849,0,0,333,333,333
8,3659,600.085,0,0,333,333,333
9,3646,599.753,0,0,333,333,333
10,3681,599.82,0,0,333,333,333
11,3688,599.899,0,0,333,333,333
12,3669,600.134,0,0,333,333,333
13,3662,599.858,0,0,333,333,333
14,3632,599.77,0,0,333,333,333
15,3617,599.987,0,0,333,333,333
16,3670,599.813,0,0,333,333,333
17,3649,599.876,0,0,333,333,333
18,3795,599.934,0,0,333,333,333
19,3626,599.965,0,0,333,333,333
20,3718,599.992,0,0,333,333,333
21,3658,599.947,0,0,333,333,333
22,3672,599.926,0,0,333,333,333
23,3666,599.804,0,0,333,333,333
24,3607,599.96,0,0,333,333,333
25,3671,600.011,0,0,333,333,333
26,3666,600.019,0,0,333,333,333
27,3619,599.881,0,0,333,333,333
28,3645,599.9,0,0,333,333,333
29,3672,600.134,0,0,333,333,333
,,,62,,,
