runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,10841,599.031,1,33,43,1,0
1,10817,599.926,1,48,333,333,0
2,10963,599.949,1,48,333,333,0
3,10895,599.939,1,64,333,333,0
4,11735,599.671,0,0,333,333,333
5,10823,599.844,1,48,333,333,0
6,11176,599.702,1,33,43,1,0
7,10736,599.86,1,40,333,333,0
8,10520,599.878,2,52,5.66667,1,inf
9,10693,599.948,1,0,43,1,0
10,11408,599.758,1,40,333,333,0
11,10619,599.715,1,48,333,333,0
12,12931,599.71,1,24,43,1,0
13,10268,599.971,1,48,333,333,0
14,10705,599.946,0,0,333,333,333
15,10730,600.024,1,48,333,333,0
16,11666,599.823,1,30,43,1,0
17,10840,599.78,1,40,333,333,0
18,11086,600.016,1,10,43,1,0
19,10691,599.851,2,40,6.83333,1,inf
20,10649,599.877,1,48,333,333,0
21,10567,599.987,1,32,333,333,0
22,10644,600.013,2,40,6.83333,1,inf
23,10533,599.553,1,12,43,1,0
24,10635,599.923,2,33,15.35,1,inf
25,10502,599.888,1,32,333,333,0
26,10564,599.932,1,27,43,1,0
27,10844,599.945,1,40,333,333,0
28,10821,599.922,1,48,333,333,0
29,10669,599.81,2,40,6.83333,1,inf
,,,64,,,
