runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,9708,601.855,1,30,38.6667,1,0
1,11212,600.033,1,36,24.8333,1,0
2,10715,599.78,1,36,24.8333,1,0
3,11202,599.952,1,24,25.1667,1,0
4,11452,599.948,1,44,19.1667,0.5,0
5,11149,599.852,1,30,38.6667,1,0
6,11037,599.998,1,36,24.8333,1,0
7,10971,600.054,1,36,33.3333,1,0
8,10856,599.923,1,30,38.6667,1,0
9,10977,599.927,1,36,33.3333,1,0
10,11707,599.876,1,36,24.8333,1,0
11,10571,599.96,1,14,41.7333,1,0
12,10941,599.961,1,30,38.6667,1,0
13,11143,599.808,1,28,25.1,1,0
14,11177,599.955,1,36,24.8333,1,0
15,10863,599.901,1,27,41.3333,1,0
16,11424,599.807,1,36,24.8333,1,0
17,11244,599.97,1,36,24.8333,1,0
18,11194,599.927,1,36,24.8333,1,0
19,10828,599.91,2,12,28.4667,0.7,0.49717
20,10982,599.99,1,28,25.1,1,0
21,11801,599.908,1,30,38.6667,1,0
22,10990,600.004,1,28,25.1,1,0
23,11154,599.754,1,30,38.6667,1,0
24,11133,599.908,1,21,41.6,1,0
25,11109,599.987,1,30,38.6667,1,0
26,10951,599.911,1,28,25.1,1,0
27,11202,600.019,1,27,41.3333,1,0
28,11105,599.868,1,21,41.6,1,0
29,10650,599.861,1,24,25.1667,1,0
,,,56,,,
