runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,10192,600.066,2,29,7.28571,0.857143,0.509891
1,10278,600.008,1,30,36.5,1,0
2,10401,599.986,1,12,40.7778,1,0
3,10517,599.931,1,48,32,1,0
4,10621,599.984,1,48,32,1,0
5,10232,599.959,1,44,34,1,0
6,10604,600.01,1,32,40,1,0
7,10314,599.946,1,44,34,1,0
8,10311,600.002,1,28,40.2,1,0
9,10232,599.953,1,44,34,1,0
10,10230,600.016,1,20,40.4286,1,0
11,10028,599.948,1,2,40.9,1,0
12,10807,599.969,1,12,40.7778,1,0
13,10425,599.961,1,24,40.5,1,0
14,10743,600.005,1,48,32,1,0
15,10637,599.979,1,32,40,1,0
16,10398,599.968,1,28,40.2,1,0
17,10466,600,0,0,333,333,333
18,10155,599.941,1,12,40.5556,1,0
19,10210,599.98,1,12,40.7778,1,0
20,10834,599.981,1,30,8.33333,1,0
21,10622,600.009,1,44,34,1,0
22,9867,599.979,2,44,6,0.75,0.488066
23,10821,599.997,1,44,34,1,0
24,10520,599.966,1,48,32,1,0
25,11030,599.982,1,44,34,1,0
26,10036,599.93,0,0,333,333,333
27,10796,599.969,1,24,40.3333,1,0
28,10359,599.967,1,44,34,1,0
29,10104,600.007,1,16,40.5,1,0
,,,56,,,
