runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,10846,599.441,1,40,333,333,0
1,10801,599.939,1,55,333,333,0
2,11311,599.994,1,50,333,333,0
3,10649,599.951,1,55,333,333,0
4,10718,599.953,1,55,333,333,0
5,10713,599.956,1,55,333,333,0
6,10707,600.002,1,55,333,333,0
7,10857,600.009,1,50,333,333,0
8,11009,599.919,1,55,333,333,0
9,10860,600.016,1,45,333,333,0
10,10593,599.96,1,50,333,333,0
11,10824,599.971,1,55,333,333,0
12,10814,599.962,1,50,333,333,0
13,10961,599.99,1,55,333,333,0
14,10934,599.991,1,12,42,1,0
15,10776,599.97,1,55,333,333,0
16,10980,600.006,1,40,333,333,0
17,10731,599.947,1,21,42,1,0
18,11110,600.004,1,55,333,333,0
19,10833,599.973,1,40,333,333,0
20,10960,600.015,1,10,42,1,0
21,10717,599.955,1,50,333,333,0
22,10832,599.927,1,55,333,333,0
23,10811,599.959,1,50,333,333,0
24,10450,599.931,1,24,42,1,0
25,10772,599.814,1,55,333,333,0
26,10750,599.981,1,50,333,333,0
27,10966,599.967,1,50,333,333,0
28,10830,599.961,1,55,333,333,0
29,10745,600.005,1,50,333,333,0
,,,55,,,
