runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,10540,599.426,1,40,20.5,0.5,0
1,10301,599.964,1,24,25.7,1,0
2,10699,599.958,1,24,25.7,1,0
3,10648,599.985,1,54,9.25,1,0
4,10660,600.01,1,30,28.625,0.75,0
5,10557,599.988,2,56,3.16667,0.333333,0.509891
6,10395,599.984,1,35,17.625,1,0
7,10551,599.892,1,36,25.25,1,0
8,10113,599.993,2,36,14,0.6,0.49717
9,10156,599.989,1,42,9.625,1,0
10,10465,599.979,1,48,9.5,1,0
11,10562,599.923,1,32,25.5,1,0
12,10401,599.974,1,42,9.625,1,0
13,10501,600.007,1,20,25.75,1,0
14,10353,599.949,1,54,9.25,1,0
15,10781,600.021,1,4,25.85,1,0
16,10614,599.937,1,18,33.7,1,0
17,10510,599.99,1,42,9.625,1,0
18,10687,599.976,1,40,17.5,1,0
19,10937,599.965,1,32,25.5,1,0
20,10347,599.933,1,42,9.625,1,0
21,10201,600.031,1,48,9.5,1,0
22,10182,599.933,1,12,25.8125,1,0
23,10691,600.001,1,21,33.625,1,0
24,10444,599.897,1,42,9.625,1,0
25,10570,600.037,1,42,9.625,1,0
26,10497,599.963,1,32,25.5,1,0
27,10717,600.006,1,20,25.75,1,0
28,10574,599.956,1,45,17.25,1,0
29,10158,599.982,2,36,16.625,0.5,0.509891
,,,60,,,
