runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5505,599.9,2,14,40.6333,0.9,0.509891
1,5456,599.913,1,44,56.8333,1,0
2,5694,599.987,1,11,56.9333,1,0
3,5638,599.741,2,47,39.8889,0.833333,0.509891
4,5655,599.779,1,18,56.9375,1,0
5,5541,599.717,2,34,36.8667,0.833333,0.509891
6,5675,599.905,0,0,333,333,333
7,5544,599.919,1,48,10.8889,1,0
8,5674,599.847,1,18,56.9375,1,0
9,5729,599.856,0,0,333,333,333
10,5965,599.859,0,0,333,333,333
11,5727,600.344,1,66,10.8333,1,0
12,5796,599.911,0,0,333,333,333
13,5444,600.1,1,27,56.9167,1,0
14,5581,599.775,2,28,37.3,0.875,0.509891
15,5996,599.928,1,36,56.875,1,0
16,5735,599.927,0,0,333,333,333
17,5456,599.981,1,48,10.8889,1,0
18,5647,599.93,1,65,33.75,1,0
19,5583,599.959,0,0,333,333,333
20,5700,599.956,0,0,333,333,333
21,5720,599.876,1,72,10.8,1,0
22,5346,599.938,1,25,33.9167,1,0
23,5598,599.891,0,0,333,333,333
24,5830,600.02,0,0,333,333,333
25,5626,599.89,2,69,31.25,0.75,0.509891
26,6123,599.841,3,93,3.83333,0.5,0.428269
27,5616,599.853,2,71,9.08333,0.833333,0.509891
28,5623,599.896,2,98,0.5,0.5,0.488066
29,5562,599.946,2,74,30.3333,0.666667,0.509891
,,,100,,,
