runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5591,599.473,2,68,30,1,inf
1,5604,599.972,2,40,39.2,1,inf
2,5606,599.812,2,59,32.1,1,inf
3,5459,599.826,1,51,59,1,0
4,5784,599.863,1,66,59,1,0
5,5635,599.875,2,68,30,1,inf
6,5675,599.982,1,66,59,1,0
7,5834,599.776,1,60,59,1,0
8,5664,599.9,2,66,28.25,1,0.346129
9,5677,599.793,2,69,26.5,1,0.346129
10,5588,599.975,2,94,1,1,inf
11,5706,599.978,1,66,59,1,0
12,5485,599.908,2,69,26.5,1,0.346129
13,5664,599.924,2,68,30,1,inf
14,5606,599.961,2,94,1,1,inf
15,5569,599.849,2,56,32.3333,1,inf
16,5749,600.024,1,72,333,333,0
17,5698,599.89,1,92,333,333,0
18,5976,599.775,2,60,30,1,inf
19,5617,599.854,1,40,59,1,0
20,5666,599.953,1,66,59,1,0
21,5548,599.878,2,90,4.5,1,0.346129
22,5461,599.936,1,40,59,1,0
23,5608,599.882,2,59,32.1,1,inf
24,5520,599.98,2,68,30,1,inf
25,5541,599.911,1,44,59,1,0
26,5791,599.909,1,40,59,1,0
27,5614,599.942,2,58,31.1667,1,inf
28,5586,599.899,2,56,32.3333,1,inf
29,5495,599.834,2,36,32.3333,1,inf
,,,96,,,
