runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5489,600.396,1,105,24.6667,0.5,0
1,5527,600.035,2,44,42,0.875,0.49717
2,5418,599.934,2,89,22.9167,0.75,0.49717
3,5539,599.957,3,102,18.1111,0.333333,0.449615
4,5709,599.924,1,98,28.5,0.666667,0
5,5756,599.993,1,91,32.3333,1,0
6,5775,599.889,2,111,7.5,0.666667,0.509891
7,5589,600.033,1,98,28.5,0.666667,0
8,5570,599.989,1,40,53.8333,1,0
9,5873,599.961,0,0,333,333,333
10,5601,599.937,2,69,31.1429,0.857143,0.49717
11,5490,599.99,2,78,32.0833,0.75,0.49717
12,5537,599.901,1,77,32.6,1,0
13,5548,599.959,1,78,53.3333,1,0
14,5617,599.929,2,97,28.6667,0.666667,0.49717
15,5499,599.958,3,55,14.6667,0.777778,0.481574
16,6127,600.005,2,87,17.45,0.75,0.49717
17,5994,600.013,1,40,53.8333,1,0
18,5531,599.882,1,84,49.6667,1,0
19,5594,599.936,1,78,53.3333,1,0
20,5509,599.977,1,70,32.6667,1,0
21,5570,599.958,1,77,32.6,1,0
22,5804,599.991,1,70,49.8889,1,0
23,5600,599.989,1,91,32.3333,1,0
24,5607,599.957,1,98,28.5,0.666667,0
25,5621,599.905,1,60,53.6667,1,0
26,6083,599.921,1,84,49.6667,1,0
27,5573,600.072,1,104,11.3333,1,0
28,5584,599.898,1,91,32.3333,1,0
29,5329,599.997,1,91,32.3333,1,0
,,,124,,,
