runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5450,599.503,1,7,55.9,1,0
1,5549,599.745,0,0,333,333,333
2,5409,599.951,3,61,16.875,0.5,0.453147
3,5574,599.807,0,0,333,333,333
4,5505,599.979,2,71,7.875,0.75,0.509891
5,5246,599.711,3,63,7.25,0.666667,0.5994
6,5394,599.725,2,15,45.65,0.875,0.509891
7,5739,599.799,0,0,333,333,333
8,5722,599.707,2,74,5.5,0.5,0.509891
9,5528,599.921,3,17,31.4,0.8,0.5994
10,5342,599.674,0,0,333,333,333
11,5501,600.07,1,20,55.8,1,0
12,5520,599.808,1,40,55.6,1,0
13,5327,599.97,3,36,32.75,0.6,0.5994
14,5502,600.011,2,28,24.6667,0.875,0.509891
15,5439,599.752,1,10,33.3462,1,0
16,5579,599.944,0,0,333,333,333
17,5312,600.018,2,74,5.5,0.5,0.509891
18,5468,599.808,1,45,33.1667,1,0
19,5537,599.972,0,0,333,333,333
20,5493,599.933,1,50,33.1,1,0
21,5840,599.88,0,0,333,333,333
22,5433,600.028,2,41,18.4571,0.857143,0.509891
23,5449,599.753,2,74,5.5,0.5,0.509891
24,5568,599.796,0,0,333,333,333
25,5112,599.962,1,18,55.8333,1,0
26,5541,599.84,0,0,333,333,333
27,5560,599.942,0,0,333,333,333
28,5525,599.877,2,43,30.75,0.75,0.509891
29,6052,599.929,0,0,333,333,333
,,,86,,,
