runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4339,599.981,0,0,333,333,333
1,4193,599.764,1,39,64,1,0
2,4434,599.815,0,0,333,333,333
3,4055,599.836,0,0,333,333,333
4,4363,600.019,0,0,333,333,333
5,4241,599.779,0,0,333,333,333
6,4156,599.791,0,0,333,333,333
7,4284,599.9,0,0,333,333,333
8,4275,599.734,0,0,333,333,333
9,4185,599.912,1,42,64,1,0
10,4270,599.987,0,0,333,333,333
11,4296,599.845,2,52,23.5,1,0.346129
12,4327,600.024,0,0,333,333,333
13,4204,599.791,1,6,64,1,0
14,4305,599.777,0,0,333,333,333
15,4423,599.818,0,0,333,333,333
16,4589,599.816,0,0,333,333,333
17,4282,599.813,0,0,333,333,333
18,4267,599.83,0,0,333,333,333
19,4288,599.698,0,0,333,333,333
20,4143,599.93,0,0,333,333,333
21,4289,599.932,1,18,64,1,0
22,4372,599.738,0,0,333,333,333
23,4280,600.031,2,30,27,1,inf
24,4697,599.806,0,0,333,333,333
25,4324,599.861,0,0,333,333,333
26,4559,599.943,0,0,333,333,333
27,4278,599.735,0,0,333,333,333
28,4092,599.895,1,20,64,1,0
29,4614,599.991,0,0,333,333,333
,,,80,,,
