runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5595,600.014,0,0,333,333,333
1,5252,599.908,2,44,7.77778,0.888889,0.509891
2,5341,599.839,1,21,45.85,1,0
3,5312,599.994,1,28,45.7,1,0
4,5700,599.845,0,0,333,333,333
5,5453,599.987,0,0,333,333,333
6,5494,599.85,0,0,333,333,333
7,5446,599.979,0,0,333,333,333
8,5600,599.947,1,48,45.4,1,0
9,5510,600.031,0,0,333,333,333
10,5560,599.872,0,0,333,333,333
11,5519,599.989,0,0,333,333,333
12,5798,599.993,0,0,333,333,333
13,5317,599.926,1,56,45,1,0
14,5299,600.053,1,30,45.7857,1,0
15,5286,599.956,1,44,45.5,1,0
16,5701,599.985,0,0,333,333,333
17,5299,599.904,1,52,45.25,1,0
18,5460,599.963,1,64,39.6667,1,0
19,5797,599.961,0,0,333,333,333
20,5245,599.903,1,44,45.5,1,0
21,5277,599.899,2,7,37.74,0.9,0.509891
22,5369,600.016,0,0,333,333,333
23,5246,599.893,1,56,45,1,0
24,5524,599.977,0,0,333,333,333
25,5424,599.901,0,0,333,333,333
26,5468,599.971,0,0,333,333,333
27,5670,599.963,0,0,333,333,333
28,5354,599.826,1,52,45.25,1,0
29,5357,599.898,1,56,45,1,0
,,,82,,,
