runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5764,599.956,0,0,333,333,333
1,5785,599.836,0,0,333,333,333
2,5491,599.794,1,15,41,1,0
3,6021,599.746,0,0,333,333,333
4,5988,599.872,0,0,333,333,333
5,5467,599.772,1,25,41,1,0
6,5530,599.981,1,40,41,1,0
7,5386,599.825,1,40,41,1,0
8,5624,599.951,0,0,333,333,333
9,5562,599.889,1,36,333,333,0
10,5679,599.891,0,0,333,333,333
11,5837,599.979,0,0,333,333,333
12,5799,599.859,0,0,333,333,333
13,5429,599.999,1,35,41,1,0
14,5436,599.715,1,35,41,1,0
15,6009,599.886,0,0,333,333,333
16,5507,599.853,1,25,41,1,0
17,5365,599.852,1,42,333,333,0
18,5429,599.902,1,21,41,1,0
19,5665,600.006,0,0,333,333,333
20,5724,599.757,0,0,333,333,333
21,5675,599.859,1,40,41,1,0
22,5466,599.794,1,10,41,1,0
23,5928,599.946,0,0,333,333,333
24,6072,599.901,0,0,333,333,333
25,5880,600,0,0,333,333,333
26,5845,599.813,0,0,333,333,333
27,5629,599.955,1,25,41,1,0
28,5807,599.999,0,0,333,333,333
29,6031,599.878,0,0,333,333,333
,,,54,,,
