runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5446,599.65,1,98,47.2143,1,0
1,5283,599.983,1,20,57.8409,1,0
2,5569,599.81,3,77,24.1905,0.714286,0.456486
3,5346,599.77,2,70,21.7667,0.666667,0.509891
4,5464,599.915,1,120,45,1,0
5,5182,599.976,2,103,26.1429,0.5,0.509891
6,5399,599.803,1,63,55.7857,1,0
7,5255,599.939,1,70,54.0714,1,0
8,5181,599.889,2,33,46.46,0.8,0.509891
9,5405,599.886,1,54,55.9524,1,0
10,5198,599.859,1,55,52.6071,1,0
11,5289,599.927,1,120,45,1,0
12,5144,599.92,1,56,57.125,1,0
13,5166,599.947,2,90,33.9048,0.666667,0.509891
14,5222,599.947,1,84,50.6429,1,0
15,5658,599.89,3,94,7.28571,0.571429,0.346015
16,5304,599.882,2,62,40.9524,0.857143,0.509891
17,5462,599.976,1,104,48.4286,1,0
18,5353,599.851,1,36,57.7407,1,0
19,5446,599.997,1,88,51.8571,1,0
20,5182,599.843,2,36,20.7818,0.909091,0.509891
21,5907,599.731,1,98,47.2143,1,0
22,5798,599.872,1,80,53.5714,1,0
23,5413,599.795,2,43,45.825,0.8,0.509891
24,5356,599.832,1,56,57.5,1,0
25,5289,599.945,3,19,35.7172,0.888889,0.5994
26,5484,599.85,1,112,46.7143,1,0
27,5486,599.971,2,52,38.4242,0.666667,0.509891
28,5300,599.753,3,61,34.119,0.666667,0.5994
29,5345,599.989,1,88,51.8571,1,0
,,,128,,,
