runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5301,599.602,1,20,65.9524,1,0
1,5273,599.799,0,0,333,333,333
2,5152,599.766,0,0,333,333,333
3,5283,599.898,0,0,333,333,333
4,5215,599.709,1,40,65.875,1,0
5,5207,599.988,1,72,54,1,0
6,5196,599.879,1,77,11,1,0
7,5140,599.762,0,0,333,333,333
8,5345,599.971,0,0,333,333,333
9,5239,599.905,0,0,333,333,333
10,5090,599.618,0,0,333,333,333
11,5274,599.712,0,0,333,333,333
12,5384,599.87,0,0,333,333,333
13,5197,599.724,0,0,333,333,333
14,5034,599.687,1,21,65.95,1,0
15,5162,599.846,0,0,333,333,333
16,5487,599.733,0,0,333,333,333
17,5041,599.93,2,12,32.6825,0.888889,0.509891
18,5061,599.753,2,47,41.25,0.75,0.509891
19,5270,599.842,0,0,333,333,333
20,5118,599.973,2,58,26.2222,0.666667,0.509891
21,5220,600.021,0,0,333,333,333
22,5294,599.722,0,0,333,333,333
23,5171,599.872,1,27,65.9167,1,0
24,5064,599.879,0,0,333,333,333
25,5334,599.826,0,0,333,333,333
26,5016,599.993,1,36,65.8889,1,0
27,5117,599.757,2,23,50.8929,0.857143,0.509891
28,5386,599.981,0,0,333,333,333
29,5203,599.768,0,0,333,333,333
,,,83,,,
